frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian1,979.0,666.0,43.0,127.0,JAAD\scene\0190,0,0000.png
1,pedestrian1,979.0,666.0,44.0,128.0,JAAD\scene\0190,0,0001.png
2,pedestrian1,979.0,666.0,44.0,130.0,JAAD\scene\0190,0,0002.png
3,pedestrian1,980.0,667.0,45.0,131.0,JAAD\scene\0190,0,0003.png
4,pedestrian1,980.0,667.0,46.0,133.0,JAAD\scene\0190,0,0004.png
5,pedestrian1,980.0,667.0,46.0,134.0,JAAD\scene\0190,0,0005.png
6,pedestrian1,980.0,667.0,47.0,136.0,JAAD\scene\0190,0,0006.png
7,pedestrian1,981.0,668.0,48.0,137.0,JAAD\scene\0190,0,0007.png
8,pedestrian1,981.0,668.0,48.0,139.0,JAAD\scene\0190,0,0008.png
9,pedestrian1,981.0,668.0,49.0,140.0,JAAD\scene\0190,0,0009.png
10,pedestrian1,982.0,666.0,50.0,142.0,JAAD\scene\0190,0,0010.png
11,pedestrian1,984.0,664.0,50.0,144.0,JAAD\scene\0190,0,0011.png
12,pedestrian1,985.0,662.0,51.0,146.0,JAAD\scene\0190,0,0012.png
13,pedestrian1,987.0,660.0,52.0,148.0,JAAD\scene\0190,0,0013.png
14,pedestrian1,988.0,658.0,53.0,151.0,JAAD\scene\0190,0,0014.png
15,pedestrian1,989.0,656.0,53.0,153.0,JAAD\scene\0190,0,0015.png
16,pedestrian1,991.0,654.0,54.0,155.0,JAAD\scene\0190,0,0016.png
17,pedestrian1,992.0,652.0,55.0,157.0,JAAD\scene\0190,0,0017.png
18,pedestrian1,994.0,650.0,55.0,159.0,JAAD\scene\0190,0,0018.png
19,pedestrian1,995.0,648.0,56.0,161.0,JAAD\scene\0190,0,0019.png
20,pedestrian1,998.0,647.0,56.0,163.0,JAAD\scene\0190,0,0020.png
21,pedestrian1,1001.0,646.0,57.0,166.0,JAAD\scene\0190,0,0021.png
22,pedestrian1,1004.0,644.0,57.0,168.0,JAAD\scene\0190,0,0022.png
23,pedestrian1,1007.0,643.0,57.0,171.0,JAAD\scene\0190,0,0023.png
24,pedestrian1,1010.0,642.0,58.0,173.0,JAAD\scene\0190,0,0024.png
25,pedestrian1,1013.0,641.0,58.0,175.0,JAAD\scene\0190,0,0025.png
26,pedestrian1,1016.0,640.0,58.0,178.0,JAAD\scene\0190,0,0026.png
27,pedestrian1,1019.0,638.0,58.0,180.0,JAAD\scene\0190,0,0027.png
28,pedestrian1,1022.0,637.0,59.0,183.0,JAAD\scene\0190,0,0028.png
29,pedestrian1,1025.0,636.0,59.0,185.0,JAAD\scene\0190,0,0029.png
30,pedestrian1,1029.0,634.0,60.0,188.0,JAAD\scene\0190,0,0030.png
31,pedestrian1,1033.0,632.0,61.0,191.0,JAAD\scene\0190,0,0031.png
32,pedestrian1,1037.0,630.0,62.0,194.0,JAAD\scene\0190,0,0032.png
33,pedestrian1,1041.0,628.0,63.0,197.0,JAAD\scene\0190,0,0033.png
34,pedestrian1,1046.0,626.0,64.0,201.0,JAAD\scene\0190,0,0034.png
35,pedestrian1,1050.0,623.0,65.0,204.0,JAAD\scene\0190,0,0035.png
36,pedestrian1,1054.0,621.0,66.0,207.0,JAAD\scene\0190,0,0036.png
37,pedestrian1,1058.0,619.0,67.0,210.0,JAAD\scene\0190,0,0037.png
38,pedestrian1,1062.0,617.0,68.0,213.0,JAAD\scene\0190,0,0038.png
39,pedestrian1,1066.0,615.0,69.0,216.0,JAAD\scene\0190,0,0039.png
40,pedestrian1,1070.0,615.0,71.0,219.0,JAAD\scene\0190,0,0040.png
41,pedestrian1,1074.0,615.0,72.0,222.0,JAAD\scene\0190,0,0041.png
42,pedestrian1,1078.0,615.0,74.0,225.0,JAAD\scene\0190,0,0042.png
43,pedestrian1,1082.0,615.0,75.0,228.0,JAAD\scene\0190,0,0043.png
44,pedestrian1,1086.0,615.0,77.0,231.0,JAAD\scene\0190,0,0044.png
45,pedestrian1,1089.0,614.0,78.0,234.0,JAAD\scene\0190,0,0045.png
46,pedestrian1,1093.0,614.0,80.0,237.0,JAAD\scene\0190,0,0046.png
47,pedestrian1,1097.0,614.0,81.0,240.0,JAAD\scene\0190,0,0047.png
48,pedestrian1,1101.0,614.0,83.0,243.0,JAAD\scene\0190,0,0048.png
49,pedestrian1,1105.0,614.0,84.0,246.0,JAAD\scene\0190,0,0049.png
50,pedestrian1,1109.0,614.0,85.0,249.0,JAAD\scene\0190,0,0050.png
51,pedestrian1,1114.0,615.0,85.0,253.0,JAAD\scene\0190,0,0051.png
52,pedestrian1,1118.0,615.0,86.0,256.0,JAAD\scene\0190,0,0052.png
53,pedestrian1,1123.0,615.0,86.0,260.0,JAAD\scene\0190,0,0053.png
54,pedestrian1,1127.0,616.0,87.0,263.0,JAAD\scene\0190,0,0054.png
55,pedestrian1,1131.0,616.0,88.0,266.0,JAAD\scene\0190,0,0055.png
56,pedestrian1,1136.0,616.0,88.0,270.0,JAAD\scene\0190,0,0056.png
57,pedestrian1,1140.0,616.0,89.0,273.0,JAAD\scene\0190,0,0057.png
58,pedestrian1,1145.0,617.0,89.0,277.0,JAAD\scene\0190,0,0058.png
