frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian1,961.0,691.0,20.0,36.0,JAAD\scene\0214,1,0000.png
1,pedestrian1,963.0,687.0,16.0,41.0,JAAD\scene\0214,1,0001.png
2,pedestrian1,963.0,687.0,17.0,41.0,JAAD\scene\0214,1,0002.png
3,pedestrian1,962.0,686.0,17.0,41.0,JAAD\scene\0214,1,0003.png
4,pedestrian1,962.0,686.0,18.0,41.0,JAAD\scene\0214,1,0004.png
5,pedestrian1,962.0,686.0,17.0,41.0,JAAD\scene\0214,1,0005.png
6,pedestrian1,963.0,687.0,17.0,40.0,JAAD\scene\0214,1,0006.png
7,pedestrian1,963.0,687.0,16.0,40.0,JAAD\scene\0214,1,0007.png
8,pedestrian1,963.0,688.0,16.0,39.0,JAAD\scene\0214,1,0008.png
9,pedestrian1,962.0,688.0,16.0,37.0,JAAD\scene\0214,1,0009.png
10,pedestrian1,962.0,689.0,16.0,36.0,JAAD\scene\0214,1,0010.png
11,pedestrian1,961.0,689.0,17.0,36.0,JAAD\scene\0214,1,0011.png
12,pedestrian1,961.0,689.0,17.0,35.0,JAAD\scene\0214,1,0012.png
13,pedestrian1,960.0,689.0,18.0,35.0,JAAD\scene\0214,1,0013.png
14,pedestrian1,960.0,689.0,18.0,35.0,JAAD\scene\0214,1,0014.png
15,pedestrian1,960.0,690.0,17.0,35.0,JAAD\scene\0214,1,0015.png
16,pedestrian1,960.0,690.0,17.0,35.0,JAAD\scene\0214,1,0016.png
17,pedestrian1,960.0,689.0,16.0,38.0,JAAD\scene\0214,1,0017.png
18,pedestrian1,959.0,688.0,16.0,40.0,JAAD\scene\0214,1,0018.png
19,pedestrian1,959.0,687.0,15.0,43.0,JAAD\scene\0214,1,0019.png
20,pedestrian1,958.0,688.0,16.0,43.0,JAAD\scene\0214,1,0020.png
21,pedestrian1,956.0,688.0,18.0,43.0,JAAD\scene\0214,1,0021.png
22,pedestrian1,955.0,689.0,19.0,43.0,JAAD\scene\0214,1,0022.png
23,pedestrian1,954.0,689.0,19.0,42.0,JAAD\scene\0214,1,0023.png
24,pedestrian1,953.0,690.0,19.0,41.0,JAAD\scene\0214,1,0024.png
25,pedestrian1,952.0,690.0,19.0,40.0,JAAD\scene\0214,1,0025.png
26,pedestrian1,951.0,691.0,22.0,40.0,JAAD\scene\0214,1,0026.png
27,pedestrian1,950.0,691.0,25.0,41.0,JAAD\scene\0214,1,0027.png
28,pedestrian1,949.0,692.0,28.0,41.0,JAAD\scene\0214,1,0028.png
29,pedestrian1,949.0,691.0,27.0,43.0,JAAD\scene\0214,1,0029.png
30,pedestrian1,948.0,689.0,25.0,44.0,JAAD\scene\0214,1,0030.png
31,pedestrian1,948.0,688.0,24.0,46.0,JAAD\scene\0214,1,0031.png
32,pedestrian1,947.0,690.0,23.0,44.0,JAAD\scene\0214,1,0032.png
33,pedestrian1,947.0,691.0,21.0,42.0,JAAD\scene\0214,1,0033.png
34,pedestrian1,946.0,693.0,20.0,40.0,JAAD\scene\0214,1,0034.png
35,pedestrian1,944.0,693.0,21.0,41.0,JAAD\scene\0214,1,0035.png
36,pedestrian1,943.0,693.0,21.0,41.0,JAAD\scene\0214,1,0036.png
37,pedestrian1,941.0,693.0,22.0,42.0,JAAD\scene\0214,1,0037.png
38,pedestrian1,939.0,692.0,23.0,43.0,JAAD\scene\0214,1,0038.png
39,pedestrian1,938.0,691.0,24.0,43.0,JAAD\scene\0214,1,0039.png
