frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian1,846.0,681.0,20.0,24.0,JAAD\scene\0210,0,0000.png
1,pedestrian1,852.0,683.0,13.0,24.0,JAAD\scene\0210,0,0001.png
2,pedestrian1,853.0,686.0,14.0,25.0,JAAD\scene\0210,0,0002.png
3,pedestrian1,855.0,688.0,15.0,25.0,JAAD\scene\0210,0,0003.png
4,pedestrian1,856.0,689.0,15.0,26.0,JAAD\scene\0210,0,0004.png
5,pedestrian1,857.0,689.0,15.0,26.0,JAAD\scene\0210,0,0005.png
6,pedestrian1,858.0,690.0,14.0,27.0,JAAD\scene\0210,0,0006.png
7,pedestrian1,859.0,690.0,14.0,27.0,JAAD\scene\0210,0,0007.png
8,pedestrian1,860.0,690.0,14.0,27.0,JAAD\scene\0210,0,0008.png
9,pedestrian1,861.0,690.0,14.0,27.0,JAAD\scene\0210,0,0009.png
10,pedestrian1,862.0,690.0,14.0,27.0,JAAD\scene\0210,0,0010.png
11,pedestrian1,863.0,690.0,14.0,27.0,JAAD\scene\0210,0,0011.png
12,pedestrian1,864.0,690.0,14.0,27.0,JAAD\scene\0210,0,0012.png
13,pedestrian1,865.0,690.0,14.0,27.0,JAAD\scene\0210,0,0013.png
14,pedestrian1,866.0,691.0,14.0,27.0,JAAD\scene\0210,0,0014.png
15,pedestrian1,868.0,691.0,14.0,27.0,JAAD\scene\0210,0,0015.png
16,pedestrian1,869.0,692.0,13.0,27.0,JAAD\scene\0210,0,0016.png
17,pedestrian1,871.0,692.0,13.0,27.0,JAAD\scene\0210,0,0017.png
18,pedestrian1,872.0,693.0,13.0,27.0,JAAD\scene\0210,0,0018.png
19,pedestrian1,873.0,694.0,13.0,27.0,JAAD\scene\0210,0,0019.png
20,pedestrian1,874.0,696.0,13.0,27.0,JAAD\scene\0210,0,0020.png
21,pedestrian1,875.0,697.0,13.0,27.0,JAAD\scene\0210,0,0021.png
22,pedestrian1,876.0,698.0,13.0,27.0,JAAD\scene\0210,0,0022.png
23,pedestrian1,877.0,697.0,13.0,28.0,JAAD\scene\0210,0,0023.png
24,pedestrian1,878.0,696.0,13.0,28.0,JAAD\scene\0210,0,0024.png
25,pedestrian1,879.0,694.0,13.0,29.0,JAAD\scene\0210,0,0025.png
26,pedestrian1,880.0,693.0,13.0,29.0,JAAD\scene\0210,0,0026.png
27,pedestrian1,881.0,692.0,13.0,30.0,JAAD\scene\0210,0,0027.png
28,pedestrian1,882.0,693.0,13.0,30.0,JAAD\scene\0210,0,0028.png
29,pedestrian1,883.0,693.0,13.0,30.0,JAAD\scene\0210,0,0029.png
30,pedestrian1,883.0,694.0,13.0,29.0,JAAD\scene\0210,0,0030.png
31,pedestrian1,884.0,694.0,13.0,29.0,JAAD\scene\0210,0,0031.png
32,pedestrian1,885.0,693.0,13.0,30.0,JAAD\scene\0210,0,0032.png
33,pedestrian1,887.0,693.0,13.0,31.0,JAAD\scene\0210,0,0033.png
34,pedestrian1,888.0,692.0,12.0,32.0,JAAD\scene\0210,0,0034.png
35,pedestrian1,889.0,691.0,12.0,33.0,JAAD\scene\0210,0,0035.png
36,pedestrian1,890.0,691.0,12.0,33.0,JAAD\scene\0210,0,0036.png
37,pedestrian1,891.0,691.0,13.0,32.0,JAAD\scene\0210,0,0037.png
38,pedestrian1,892.0,691.0,13.0,32.0,JAAD\scene\0210,0,0038.png
39,pedestrian1,893.0,691.0,13.0,31.0,JAAD\scene\0210,0,0039.png
40,pedestrian1,894.0,693.0,13.0,32.0,JAAD\scene\0210,0,0040.png
41,pedestrian1,895.0,695.0,13.0,32.0,JAAD\scene\0210,0,0041.png
42,pedestrian1,895.0,696.0,12.0,33.0,JAAD\scene\0210,0,0042.png
43,pedestrian1,896.0,698.0,12.0,33.0,JAAD\scene\0210,0,0043.png
44,pedestrian1,897.0,697.0,12.0,33.0,JAAD\scene\0210,0,0044.png
45,pedestrian1,898.0,696.0,13.0,34.0,JAAD\scene\0210,0,0045.png
46,pedestrian1,898.0,695.0,13.0,34.0,JAAD\scene\0210,0,0046.png
47,pedestrian1,899.0,694.0,13.0,34.0,JAAD\scene\0210,0,0047.png
48,pedestrian1,900.0,692.0,13.0,34.0,JAAD\scene\0210,0,0048.png
49,pedestrian1,901.0,690.0,12.0,34.0,JAAD\scene\0210,0,0049.png
50,pedestrian1,902.0,687.0,12.0,33.0,JAAD\scene\0210,0,0050.png
51,pedestrian1,903.0,685.0,11.0,33.0,JAAD\scene\0210,0,0051.png
52,pedestrian1,904.0,687.0,12.0,34.0,JAAD\scene\0210,0,0052.png
53,pedestrian1,906.0,688.0,13.0,35.0,JAAD\scene\0210,0,0053.png
54,pedestrian1,907.0,690.0,13.0,35.0,JAAD\scene\0210,0,0054.png
55,pedestrian1,908.0,691.0,14.0,36.0,JAAD\scene\0210,0,0055.png
56,pedestrian1,909.0,695.0,15.0,36.0,JAAD\scene\0210,0,0056.png
57,pedestrian1,911.0,699.0,15.0,36.0,JAAD\scene\0210,0,0057.png
58,pedestrian1,912.0,703.0,16.0,36.0,JAAD\scene\0210,0,0058.png
59,pedestrian1,913.0,707.0,16.0,36.0,JAAD\scene\0210,0,0059.png
