frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian1,682.0,688.0,20.0,63.0,JAAD\scene\0125,0,0000.png
1,pedestrian1,679.0,686.0,21.0,64.0,JAAD\scene\0125,0,0001.png
2,pedestrian1,675.0,684.0,22.0,65.0,JAAD\scene\0125,0,0002.png
3,pedestrian1,672.0,682.0,24.0,66.0,JAAD\scene\0125,0,0003.png
4,pedestrian1,668.0,680.0,26.0,67.0,JAAD\scene\0125,0,0004.png
5,pedestrian1,665.0,677.0,27.0,68.0,JAAD\scene\0125,0,0005.png
6,pedestrian1,661.0,675.0,29.0,69.0,JAAD\scene\0125,0,0006.png
7,pedestrian1,658.0,673.0,31.0,70.0,JAAD\scene\0125,0,0007.png
8,pedestrian1,654.0,671.0,32.0,71.0,JAAD\scene\0125,0,0008.png
9,pedestrian1,651.0,669.0,34.0,72.0,JAAD\scene\0125,0,0009.png
10,pedestrian1,649.0,669.0,33.0,72.0,JAAD\scene\0125,0,0010.png
11,pedestrian1,647.0,669.0,32.0,73.0,JAAD\scene\0125,0,0011.png
12,pedestrian1,645.0,669.0,31.0,73.0,JAAD\scene\0125,0,0012.png
13,pedestrian1,643.0,669.0,30.0,74.0,JAAD\scene\0125,0,0013.png
14,pedestrian1,642.0,669.0,29.0,74.0,JAAD\scene\0125,0,0014.png
15,pedestrian1,640.0,668.0,28.0,74.0,JAAD\scene\0125,0,0015.png
16,pedestrian1,638.0,668.0,27.0,75.0,JAAD\scene\0125,0,0016.png
17,pedestrian1,636.0,668.0,26.0,75.0,JAAD\scene\0125,0,0017.png
18,pedestrian1,634.0,668.0,25.0,76.0,JAAD\scene\0125,0,0018.png
19,pedestrian1,632.0,668.0,24.0,76.0,JAAD\scene\0125,1,0019.png
20,pedestrian1,628.0,668.0,26.0,77.0,JAAD\scene\0125,1,0020.png
21,pedestrian1,625.0,669.0,28.0,79.0,JAAD\scene\0125,1,0021.png
22,pedestrian1,621.0,669.0,30.0,80.0,JAAD\scene\0125,1,0022.png
