frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian,880.0,636.0,20.0,46.0,JAAD\scene\0011,1,0000.png
1,pedestrian,879.0,636.0,18.0,45.0,JAAD\scene\0011,1,0001.png
2,pedestrian,879.0,637.0,18.0,45.0,JAAD\scene\0011,1,0002.png
3,pedestrian,878.0,637.0,17.0,44.0,JAAD\scene\0011,1,0003.png
4,pedestrian,877.0,637.0,17.0,45.0,JAAD\scene\0011,1,0004.png
5,pedestrian,875.0,637.0,18.0,45.0,JAAD\scene\0011,1,0005.png
6,pedestrian,874.0,637.0,18.0,46.0,JAAD\scene\0011,1,0006.png
7,pedestrian,872.0,636.0,18.0,46.0,JAAD\scene\0011,1,0007.png
8,pedestrian,871.0,636.0,19.0,46.0,JAAD\scene\0011,1,0008.png
9,pedestrian,869.0,635.0,19.0,46.0,JAAD\scene\0011,1,0009.png
10,pedestrian,868.0,635.0,19.0,47.0,JAAD\scene\0011,1,0010.png
11,pedestrian,868.0,634.0,18.0,47.0,JAAD\scene\0011,1,0011.png
12,pedestrian,867.0,634.0,18.0,48.0,JAAD\scene\0011,1,0012.png
13,pedestrian,866.0,633.0,18.0,48.0,JAAD\scene\0011,1,0013.png
14,pedestrian,865.0,633.0,18.0,48.0,JAAD\scene\0011,1,0014.png
15,pedestrian,864.0,632.0,18.0,48.0,JAAD\scene\0011,1,0015.png
16,pedestrian,863.0,632.0,18.0,48.0,JAAD\scene\0011,1,0016.png
17,pedestrian,861.0,633.0,18.0,48.0,JAAD\scene\0011,1,0017.png
18,pedestrian,860.0,633.0,18.0,48.0,JAAD\scene\0011,1,0018.png
19,pedestrian,860.0,634.0,18.0,48.0,JAAD\scene\0011,1,0019.png
20,pedestrian,859.0,636.0,17.0,49.0,JAAD\scene\0011,1,0020.png
21,pedestrian,859.0,637.0,17.0,49.0,JAAD\scene\0011,1,0021.png
22,pedestrian,858.0,637.0,18.0,50.0,JAAD\scene\0011,1,0022.png
23,pedestrian,856.0,637.0,18.0,51.0,JAAD\scene\0011,1,0023.png
24,pedestrian,855.0,637.0,19.0,52.0,JAAD\scene\0011,1,0024.png
25,pedestrian,854.0,638.0,20.0,52.0,JAAD\scene\0011,1,0025.png
26,pedestrian,854.0,638.0,20.0,51.0,JAAD\scene\0011,1,0026.png
27,pedestrian,853.0,639.0,21.0,51.0,JAAD\scene\0011,1,0027.png
28,pedestrian,853.0,640.0,21.0,51.0,JAAD\scene\0011,1,0028.png
29,pedestrian,852.0,641.0,22.0,52.0,JAAD\scene\0011,1,0029.png
30,pedestrian,852.0,642.0,22.0,52.0,JAAD\scene\0011,1,0030.png
31,pedestrian,852.0,643.0,22.0,53.0,JAAD\scene\0011,1,0031.png
32,pedestrian,852.0,643.0,22.0,53.0,JAAD\scene\0011,1,0032.png
33,pedestrian,852.0,643.0,22.0,53.0,JAAD\scene\0011,1,0033.png
34,pedestrian,851.0,643.0,22.0,54.0,JAAD\scene\0011,1,0034.png
35,pedestrian,851.0,643.0,22.0,54.0,JAAD\scene\0011,1,0035.png
36,pedestrian,851.0,643.0,22.0,54.0,JAAD\scene\0011,1,0036.png
37,pedestrian,852.0,643.0,23.0,55.0,JAAD\scene\0011,1,0037.png
38,pedestrian,852.0,643.0,23.0,55.0,JAAD\scene\0011,1,0038.png
39,pedestrian,849.0,643.0,25.0,55.0,JAAD\scene\0011,1,0039.png
40,pedestrian,851.0,643.0,25.0,56.0,JAAD\scene\0011,1,0040.png
41,pedestrian,852.0,643.0,24.0,57.0,JAAD\scene\0011,1,0041.png
42,pedestrian,852.0,643.0,25.0,58.0,JAAD\scene\0011,1,0042.png
43,pedestrian,851.0,642.0,25.0,58.0,JAAD\scene\0011,1,0043.png
44,pedestrian,851.0,642.0,26.0,59.0,JAAD\scene\0011,1,0044.png
45,pedestrian,851.0,642.0,26.0,58.0,JAAD\scene\0011,1,0045.png
46,pedestrian,852.0,643.0,26.0,58.0,JAAD\scene\0011,1,0046.png
47,pedestrian,852.0,643.0,26.0,57.0,JAAD\scene\0011,1,0047.png
48,pedestrian,853.0,643.0,26.0,57.0,JAAD\scene\0011,1,0048.png
49,pedestrian,854.0,643.0,26.0,57.0,JAAD\scene\0011,1,0049.png
50,pedestrian,854.0,643.0,26.0,58.0,JAAD\scene\0011,1,0050.png
51,pedestrian,855.0,643.0,26.0,58.0,JAAD\scene\0011,1,0051.png
52,pedestrian,856.0,643.0,26.0,58.0,JAAD\scene\0011,1,0052.png
53,pedestrian,857.0,644.0,26.0,58.0,JAAD\scene\0011,1,0053.png
54,pedestrian,857.0,644.0,25.0,58.0,JAAD\scene\0011,1,0054.png
55,pedestrian,858.0,644.0,25.0,58.0,JAAD\scene\0011,1,0055.png
56,pedestrian,859.0,644.0,25.0,59.0,JAAD\scene\0011,1,0056.png
57,pedestrian,860.0,644.0,25.0,59.0,JAAD\scene\0011,1,0057.png
58,pedestrian,860.0,644.0,25.0,59.0,JAAD\scene\0011,1,0058.png
59,pedestrian,861.0,644.0,25.0,59.0,JAAD\scene\0011,1,0059.png
60,pedestrian,863.0,644.0,25.0,59.0,JAAD\scene\0011,1,0060.png
61,pedestrian,864.0,645.0,24.0,59.0,JAAD\scene\0011,1,0061.png
62,pedestrian,866.0,645.0,24.0,60.0,JAAD\scene\0011,1,0062.png
63,pedestrian,868.0,646.0,24.0,60.0,JAAD\scene\0011,1,0063.png
64,pedestrian,870.0,646.0,24.0,60.0,JAAD\scene\0011,1,0064.png
65,pedestrian,871.0,646.0,23.0,60.0,JAAD\scene\0011,1,0065.png
66,pedestrian,873.0,647.0,23.0,60.0,JAAD\scene\0011,1,0066.png
67,pedestrian,875.0,647.0,23.0,61.0,JAAD\scene\0011,1,0067.png
68,pedestrian,876.0,648.0,22.0,61.0,JAAD\scene\0011,1,0068.png
69,pedestrian,878.0,648.0,22.0,61.0,JAAD\scene\0011,1,0069.png
70,pedestrian,880.0,648.0,22.0,61.0,JAAD\scene\0011,1,0070.png
71,pedestrian,881.0,649.0,21.0,61.0,JAAD\scene\0011,1,0071.png
72,pedestrian,883.0,649.0,21.0,62.0,JAAD\scene\0011,1,0072.png
73,pedestrian,885.0,650.0,21.0,62.0,JAAD\scene\0011,1,0073.png
74,pedestrian,887.0,650.0,21.0,62.0,JAAD\scene\0011,1,0074.png
75,pedestrian,888.0,650.0,20.0,62.0,JAAD\scene\0011,1,0075.png
76,pedestrian,890.0,651.0,20.0,62.0,JAAD\scene\0011,1,0076.png
77,pedestrian,892.0,651.0,20.0,63.0,JAAD\scene\0011,1,0077.png
78,pedestrian,893.0,652.0,19.0,63.0,JAAD\scene\0011,1,0078.png
79,pedestrian,895.0,652.0,19.0,63.0,JAAD\scene\0011,1,0079.png
80,pedestrian,896.0,652.0,20.0,63.0,JAAD\scene\0011,1,0080.png
81,pedestrian,897.0,653.0,21.0,63.0,JAAD\scene\0011,1,0081.png
82,pedestrian,897.0,653.0,22.0,63.0,JAAD\scene\0011,1,0082.png
83,pedestrian,898.0,654.0,23.0,63.0,JAAD\scene\0011,1,0083.png
84,pedestrian,899.0,654.0,25.0,64.0,JAAD\scene\0011,1,0084.png
85,pedestrian,900.0,654.0,26.0,64.0,JAAD\scene\0011,1,0085.png
86,pedestrian,901.0,655.0,27.0,64.0,JAAD\scene\0011,1,0086.png
87,pedestrian,901.0,655.0,28.0,64.0,JAAD\scene\0011,1,0087.png
88,pedestrian,902.0,656.0,29.0,64.0,JAAD\scene\0011,1,0088.png
89,pedestrian,903.0,656.0,30.0,64.0,JAAD\scene\0011,1,0089.png
90,pedestrian,905.0,656.0,31.0,64.0,JAAD\scene\0011,1,0090.png
91,pedestrian,907.0,656.0,31.0,64.0,JAAD\scene\0011,1,0091.png
92,pedestrian,909.0,657.0,32.0,65.0,JAAD\scene\0011,1,0092.png
93,pedestrian,911.0,657.0,33.0,65.0,JAAD\scene\0011,1,0093.png
94,pedestrian,913.0,657.0,34.0,65.0,JAAD\scene\0011,1,0094.png
95,pedestrian,914.0,657.0,34.0,65.0,JAAD\scene\0011,1,0095.png
96,pedestrian,916.0,657.0,35.0,65.0,JAAD\scene\0011,1,0096.png
97,pedestrian,918.0,658.0,36.0,66.0,JAAD\scene\0011,1,0097.png
98,pedestrian,920.0,658.0,36.0,66.0,JAAD\scene\0011,1,0098.png
99,pedestrian,922.0,658.0,37.0,66.0,JAAD\scene\0011,1,0099.png
100,pedestrian,925.0,658.0,36.0,67.0,JAAD\scene\0011,1,0100.png
101,pedestrian,927.0,657.0,34.0,67.0,JAAD\scene\0011,1,0101.png
102,pedestrian,930.0,657.0,33.0,68.0,JAAD\scene\0011,1,0102.png
103,pedestrian,932.0,657.0,31.0,68.0,JAAD\scene\0011,1,0103.png
104,pedestrian,935.0,657.0,30.0,69.0,JAAD\scene\0011,1,0104.png
105,pedestrian,938.0,656.0,29.0,70.0,JAAD\scene\0011,1,0105.png
106,pedestrian,940.0,656.0,27.0,70.0,JAAD\scene\0011,1,0106.png
107,pedestrian,943.0,656.0,26.0,71.0,JAAD\scene\0011,1,0107.png
108,pedestrian,945.0,655.0,24.0,71.0,JAAD\scene\0011,1,0108.png
109,pedestrian,948.0,655.0,23.0,72.0,JAAD\scene\0011,1,0109.png
110,pedestrian,949.0,656.0,26.0,71.0,JAAD\scene\0011,1,0110.png
111,pedestrian,950.0,657.0,29.0,71.0,JAAD\scene\0011,1,0111.png
112,pedestrian,950.0,658.0,31.0,70.0,JAAD\scene\0011,1,0112.png
