frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian,374.0,595.0,57.0,117.0,JAAD\scene\0271,0,0000.png
1,pedestrian,372.0,595.0,58.0,119.0,JAAD\scene\0271,0,0001.png
2,pedestrian,371.0,595.0,58.0,121.0,JAAD\scene\0271,0,0002.png
3,pedestrian,369.0,594.0,59.0,122.0,JAAD\scene\0271,0,0003.png
4,pedestrian,368.0,594.0,59.0,124.0,JAAD\scene\0271,0,0004.png
5,pedestrian,366.0,594.0,60.0,126.0,JAAD\scene\0271,0,0005.png
6,pedestrian,368.0,593.0,56.0,126.0,JAAD\scene\0271,0,0006.png
7,pedestrian,370.0,592.0,52.0,126.0,JAAD\scene\0271,0,0007.png
8,pedestrian,373.0,591.0,48.0,125.0,JAAD\scene\0271,0,0008.png
9,pedestrian,375.0,590.0,44.0,125.0,JAAD\scene\0271,0,0009.png
10,pedestrian,377.0,589.0,40.0,125.0,JAAD\scene\0271,0,0010.png
11,pedestrian,377.0,588.0,42.0,127.0,JAAD\scene\0271,0,0011.png
12,pedestrian,377.0,587.0,44.0,128.0,JAAD\scene\0271,0,0012.png
13,pedestrian,378.0,587.0,46.0,130.0,JAAD\scene\0271,0,0013.png
14,pedestrian,378.0,586.0,48.0,131.0,JAAD\scene\0271,0,0014.png
15,pedestrian,378.0,585.0,50.0,133.0,JAAD\scene\0271,0,0015.png
16,pedestrian,377.0,586.0,52.0,132.0,JAAD\scene\0271,0,0016.png
17,pedestrian,376.0,587.0,54.0,132.0,JAAD\scene\0271,0,0017.png
18,pedestrian,374.0,587.0,55.0,131.0,JAAD\scene\0271,0,0018.png
19,pedestrian,373.0,588.0,57.0,131.0,JAAD\scene\0271,0,0019.png
20,pedestrian,372.0,589.0,59.0,130.0,JAAD\scene\0271,0,0020.png
21,pedestrian,373.0,588.0,57.0,132.0,JAAD\scene\0271,0,0021.png
22,pedestrian,373.0,587.0,54.0,133.0,JAAD\scene\0271,0,0022.png
23,pedestrian,374.0,587.0,52.0,135.0,JAAD\scene\0271,0,0023.png
24,pedestrian,374.0,586.0,50.0,137.0,JAAD\scene\0271,0,0024.png
25,pedestrian,375.0,585.0,47.0,138.0,JAAD\scene\0271,0,0025.png
26,pedestrian,375.0,584.0,45.0,140.0,JAAD\scene\0271,0,0026.png
27,pedestrian,375.0,583.0,48.0,140.0,JAAD\scene\0271,0,0027.png
28,pedestrian,375.0,583.0,51.0,139.0,JAAD\scene\0271,0,0028.png
29,pedestrian,375.0,582.0,54.0,139.0,JAAD\scene\0271,0,0029.png
30,pedestrian,375.0,581.0,57.0,138.0,JAAD\scene\0271,0,0030.png
31,pedestrian,374.0,581.0,58.0,139.0,JAAD\scene\0271,0,0031.png
32,pedestrian,372.0,581.0,59.0,140.0,JAAD\scene\0271,0,0032.png
33,pedestrian,371.0,581.0,60.0,141.0,JAAD\scene\0271,0,0033.png
34,pedestrian,370.0,580.0,60.0,141.0,JAAD\scene\0271,0,0034.png
35,pedestrian,368.0,580.0,61.0,142.0,JAAD\scene\0271,0,0035.png
36,pedestrian,367.0,580.0,62.0,143.0,JAAD\scene\0271,0,0036.png
37,pedestrian,366.0,580.0,62.0,144.0,JAAD\scene\0271,0,0037.png
38,pedestrian,365.0,581.0,62.0,145.0,JAAD\scene\0271,0,0038.png
39,pedestrian,363.0,581.0,61.0,145.0,JAAD\scene\0271,0,0039.png
