frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian1,525.0,673.0,35.0,74.0,JAAD\scene\0247,1,0000.png
1,pedestrian1,524.0,672.0,35.0,75.0,JAAD\scene\0247,1,0001.png
2,pedestrian1,524.0,671.0,36.0,76.0,JAAD\scene\0247,1,0002.png
3,pedestrian1,523.0,670.0,36.0,76.0,JAAD\scene\0247,1,0003.png
4,pedestrian1,522.0,669.0,36.0,77.0,JAAD\scene\0247,1,0004.png
5,pedestrian1,523.0,669.0,35.0,77.0,JAAD\scene\0247,1,0005.png
6,pedestrian1,523.0,669.0,35.0,77.0,JAAD\scene\0247,1,0006.png
7,pedestrian1,524.0,668.0,34.0,77.0,JAAD\scene\0247,1,0007.png
8,pedestrian1,524.0,668.0,33.0,77.0,JAAD\scene\0247,1,0008.png
9,pedestrian1,524.0,668.0,34.0,77.0,JAAD\scene\0247,1,0009.png
10,pedestrian1,525.0,667.0,34.0,77.0,JAAD\scene\0247,1,0010.png
11,pedestrian1,525.0,667.0,35.0,76.0,JAAD\scene\0247,1,0011.png
12,pedestrian1,525.0,666.0,35.0,76.0,JAAD\scene\0247,1,0012.png
13,pedestrian1,524.0,667.0,34.0,77.0,JAAD\scene\0247,1,0013.png
14,pedestrian1,524.0,668.0,33.0,77.0,JAAD\scene\0247,1,0014.png
15,pedestrian1,523.0,668.0,32.0,78.0,JAAD\scene\0247,1,0015.png
16,pedestrian1,522.0,669.0,31.0,78.0,JAAD\scene\0247,1,0016.png
17,pedestrian1,522.0,669.0,31.0,78.0,JAAD\scene\0247,1,0017.png
18,pedestrian1,522.0,669.0,31.0,79.0,JAAD\scene\0247,1,0018.png
19,pedestrian1,521.0,669.0,31.0,79.0,JAAD\scene\0247,1,0019.png
20,pedestrian1,521.0,669.0,31.0,80.0,JAAD\scene\0247,1,0020.png
21,pedestrian1,521.0,669.0,31.0,80.0,JAAD\scene\0247,1,0021.png
22,pedestrian1,521.0,669.0,31.0,80.0,JAAD\scene\0247,1,0022.png
23,pedestrian1,521.0,670.0,32.0,80.0,JAAD\scene\0247,1,0023.png
24,pedestrian1,521.0,670.0,32.0,79.0,JAAD\scene\0247,1,0024.png
25,pedestrian1,521.0,671.0,33.0,79.0,JAAD\scene\0247,1,0025.png
26,pedestrian1,521.0,671.0,33.0,79.0,JAAD\scene\0247,1,0026.png
27,pedestrian1,521.0,671.0,33.0,79.0,JAAD\scene\0247,1,0027.png
28,pedestrian1,520.0,671.0,33.0,80.0,JAAD\scene\0247,1,0028.png
29,pedestrian1,520.0,671.0,33.0,80.0,JAAD\scene\0247,1,0029.png
30,pedestrian1,520.0,671.0,32.0,80.0,JAAD\scene\0247,1,0030.png
31,pedestrian1,519.0,671.0,32.0,81.0,JAAD\scene\0247,1,0031.png
32,pedestrian1,519.0,671.0,32.0,81.0,JAAD\scene\0247,1,0032.png
33,pedestrian1,518.0,671.0,33.0,82.0,JAAD\scene\0247,1,0033.png
34,pedestrian1,518.0,672.0,33.0,82.0,JAAD\scene\0247,1,0034.png
35,pedestrian1,517.0,672.0,34.0,83.0,JAAD\scene\0247,1,0035.png
36,pedestrian1,517.0,673.0,34.0,83.0,JAAD\scene\0247,1,0036.png
37,pedestrian1,516.0,673.0,35.0,84.0,JAAD\scene\0247,1,0037.png
38,pedestrian1,515.0,673.0,35.0,84.0,JAAD\scene\0247,1,0038.png
39,pedestrian1,514.0,672.0,36.0,84.0,JAAD\scene\0247,1,0039.png
40,pedestrian1,514.0,672.0,36.0,84.0,JAAD\scene\0247,1,0040.png
41,pedestrian1,513.0,671.0,37.0,84.0,JAAD\scene\0247,1,0041.png
42,pedestrian1,512.0,671.0,37.0,84.0,JAAD\scene\0247,1,0042.png
43,pedestrian1,512.0,669.0,37.0,84.0,JAAD\scene\0247,1,0043.png
44,pedestrian1,512.0,667.0,36.0,85.0,JAAD\scene\0247,1,0044.png
45,pedestrian1,512.0,665.0,36.0,85.0,JAAD\scene\0247,1,0045.png
46,pedestrian1,511.0,662.0,35.0,85.0,JAAD\scene\0247,1,0046.png
47,pedestrian1,511.0,660.0,35.0,86.0,JAAD\scene\0247,1,0047.png
48,pedestrian1,511.0,658.0,34.0,86.0,JAAD\scene\0247,1,0048.png
49,pedestrian1,511.0,658.0,34.0,86.0,JAAD\scene\0247,1,0049.png
50,pedestrian1,511.0,658.0,35.0,86.0,JAAD\scene\0247,1,0050.png
51,pedestrian1,511.0,658.0,35.0,86.0,JAAD\scene\0247,1,0051.png
52,pedestrian1,510.0,658.0,36.0,87.0,JAAD\scene\0247,1,0052.png
53,pedestrian1,510.0,658.0,36.0,87.0,JAAD\scene\0247,1,0053.png
54,pedestrian1,510.0,658.0,37.0,87.0,JAAD\scene\0247,1,0054.png
55,pedestrian1,510.0,658.0,37.0,87.0,JAAD\scene\0247,1,0055.png
56,pedestrian1,509.0,657.0,37.0,88.0,JAAD\scene\0247,1,0056.png
57,pedestrian1,509.0,655.0,37.0,88.0,JAAD\scene\0247,1,0057.png
