frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian1,1566.0,573.0,83.0,227.0,JAAD\scene\0139,1,0000.png
1,pedestrian1,1574.0,571.0,81.0,228.0,JAAD\scene\0139,1,0001.png
2,pedestrian1,1582.0,569.0,78.0,229.0,JAAD\scene\0139,1,0002.png
3,pedestrian1,1590.0,567.0,76.0,230.0,JAAD\scene\0139,1,0003.png
4,pedestrian1,1598.0,565.0,73.0,231.0,JAAD\scene\0139,1,0004.png
5,pedestrian1,1604.0,564.0,74.0,233.0,JAAD\scene\0139,1,0005.png
6,pedestrian1,1609.0,562.0,74.0,234.0,JAAD\scene\0139,1,0006.png
7,pedestrian1,1615.0,561.0,75.0,236.0,JAAD\scene\0139,1,0007.png
8,pedestrian1,1620.0,559.0,76.0,238.0,JAAD\scene\0139,1,0008.png
9,pedestrian1,1626.0,558.0,77.0,240.0,JAAD\scene\0139,1,0009.png
10,pedestrian1,1632.0,557.0,77.0,241.0,JAAD\scene\0139,1,0010.png
11,pedestrian1,1637.0,555.0,78.0,243.0,JAAD\scene\0139,1,0011.png
12,pedestrian1,1643.0,554.0,79.0,245.0,JAAD\scene\0139,1,0012.png
13,pedestrian1,1648.0,552.0,79.0,246.0,JAAD\scene\0139,1,0013.png
14,pedestrian1,1654.0,551.0,80.0,248.0,JAAD\scene\0139,1,0014.png
15,pedestrian1,1656.0,551.0,82.0,251.0,JAAD\scene\0139,1,0015.png
16,pedestrian1,1658.0,550.0,83.0,255.0,JAAD\scene\0139,1,0016.png
17,pedestrian1,1660.0,550.0,85.0,258.0,JAAD\scene\0139,1,0017.png
18,pedestrian1,1662.0,549.0,87.0,261.0,JAAD\scene\0139,1,0018.png
19,pedestrian1,1664.0,549.0,89.0,265.0,JAAD\scene\0139,1,0019.png
20,pedestrian1,1666.0,549.0,90.0,268.0,JAAD\scene\0139,1,0020.png
21,pedestrian1,1668.0,548.0,92.0,271.0,JAAD\scene\0139,1,0021.png
22,pedestrian1,1670.0,548.0,94.0,274.0,JAAD\scene\0139,1,0022.png
23,pedestrian1,1672.0,547.0,95.0,278.0,JAAD\scene\0139,1,0023.png
24,pedestrian1,1674.0,547.0,97.0,281.0,JAAD\scene\0139,1,0024.png
25,pedestrian1,1673.0,549.0,104.0,282.0,JAAD\scene\0139,1,0025.png
26,pedestrian1,1671.0,551.0,111.0,282.0,JAAD\scene\0139,1,0026.png
27,pedestrian1,1670.0,554.0,119.0,283.0,JAAD\scene\0139,1,0027.png
28,pedestrian1,1668.0,556.0,126.0,283.0,JAAD\scene\0139,1,0028.png
29,pedestrian1,1667.0,558.0,133.0,284.0,JAAD\scene\0139,1,0029.png
30,pedestrian1,1670.0,560.0,131.0,286.0,JAAD\scene\0139,1,0030.png
31,pedestrian1,1672.0,562.0,130.0,288.0,JAAD\scene\0139,1,0031.png
32,pedestrian1,1675.0,565.0,128.0,289.0,JAAD\scene\0139,1,0032.png
33,pedestrian1,1677.0,567.0,127.0,291.0,JAAD\scene\0139,1,0033.png
34,pedestrian1,1680.0,569.0,125.0,293.0,JAAD\scene\0139,1,0034.png
35,pedestrian1,1678.0,570.0,122.0,296.0,JAAD\scene\0139,1,0035.png
36,pedestrian1,1677.0,570.0,119.0,298.0,JAAD\scene\0139,1,0036.png
37,pedestrian1,1675.0,571.0,116.0,301.0,JAAD\scene\0139,1,0037.png
38,pedestrian1,1674.0,571.0,113.0,303.0,JAAD\scene\0139,1,0038.png
39,pedestrian1,1672.0,572.0,110.0,306.0,JAAD\scene\0139,1,0039.png
40,pedestrian1,1670.0,573.0,106.0,309.0,JAAD\scene\0139,1,0040.png
41,pedestrian1,1669.0,573.0,103.0,311.0,JAAD\scene\0139,1,0041.png
