frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian,1331.0,602.0,51.0,101.0,JAAD\scene\0166,0,0000.png
1,pedestrian,1331.0,603.0,48.0,102.0,JAAD\scene\0166,0,0001.png
2,pedestrian,1332.0,604.0,45.0,102.0,JAAD\scene\0166,0,0002.png
3,pedestrian,1332.0,604.0,42.0,103.0,JAAD\scene\0166,0,0003.png
4,pedestrian,1332.0,605.0,39.0,103.0,JAAD\scene\0166,0,0004.png
5,pedestrian,1330.0,604.0,39.0,103.0,JAAD\scene\0166,0,0005.png
6,pedestrian,1327.0,602.0,39.0,103.0,JAAD\scene\0166,0,0006.png
7,pedestrian,1325.0,601.0,38.0,102.0,JAAD\scene\0166,0,0007.png
8,pedestrian,1322.0,599.0,38.0,102.0,JAAD\scene\0166,0,0008.png
9,pedestrian,1320.0,598.0,38.0,102.0,JAAD\scene\0166,0,0009.png
10,pedestrian,1319.0,598.0,38.0,101.0,JAAD\scene\0166,0,0010.png
11,pedestrian,1319.0,598.0,38.0,101.0,JAAD\scene\0166,0,0011.png
12,pedestrian,1318.0,598.0,38.0,100.0,JAAD\scene\0166,0,0012.png
13,pedestrian,1318.0,598.0,38.0,100.0,JAAD\scene\0166,0,0013.png
14,pedestrian,1317.0,598.0,38.0,99.0,JAAD\scene\0166,0,0014.png
15,pedestrian,1316.0,598.0,37.0,99.0,JAAD\scene\0166,0,0015.png
16,pedestrian,1315.0,597.0,35.0,98.0,JAAD\scene\0166,0,0016.png
17,pedestrian,1313.0,597.0,34.0,98.0,JAAD\scene\0166,0,0017.png
18,pedestrian,1312.0,596.0,32.0,97.0,JAAD\scene\0166,0,0018.png
19,pedestrian,1311.0,596.0,31.0,97.0,JAAD\scene\0166,0,0019.png
20,pedestrian,1309.0,597.0,32.0,97.0,JAAD\scene\0166,0,0020.png
21,pedestrian,1307.0,597.0,33.0,97.0,JAAD\scene\0166,0,0021.png
22,pedestrian,1305.0,598.0,33.0,96.0,JAAD\scene\0166,0,0022.png
23,pedestrian,1303.0,598.0,34.0,96.0,JAAD\scene\0166,0,0023.png
24,pedestrian,1301.0,599.0,35.0,96.0,JAAD\scene\0166,0,0024.png
25,pedestrian,1300.0,598.0,35.0,94.0,JAAD\scene\0166,0,0025.png
26,pedestrian,1299.0,597.0,35.0,92.0,JAAD\scene\0166,0,0026.png
27,pedestrian,1299.0,597.0,34.0,90.0,JAAD\scene\0166,0,0027.png
28,pedestrian,1298.0,596.0,34.0,88.0,JAAD\scene\0166,0,0028.png
29,pedestrian,1297.0,595.0,34.0,86.0,JAAD\scene\0166,0,0029.png
30,pedestrian,1296.0,594.0,35.0,89.0,JAAD\scene\0166,0,0030.png
31,pedestrian,1295.0,593.0,36.0,92.0,JAAD\scene\0166,0,0031.png
32,pedestrian,1293.0,593.0,37.0,94.0,JAAD\scene\0166,0,0032.png
33,pedestrian,1292.0,592.0,38.0,97.0,JAAD\scene\0166,0,0033.png
34,pedestrian,1291.0,591.0,39.0,100.0,JAAD\scene\0166,0,0034.png
35,pedestrian,1290.0,591.0,39.0,101.0,JAAD\scene\0166,0,0035.png
36,pedestrian,1289.0,591.0,39.0,102.0,JAAD\scene\0166,0,0036.png
37,pedestrian,1289.0,590.0,38.0,102.0,JAAD\scene\0166,0,0037.png
38,pedestrian,1288.0,590.0,38.0,103.0,JAAD\scene\0166,0,0038.png
39,pedestrian,1287.0,590.0,38.0,104.0,JAAD\scene\0166,0,0039.png
40,pedestrian,1287.0,591.0,38.0,104.0,JAAD\scene\0166,0,0040.png
41,pedestrian,1287.0,592.0,39.0,105.0,JAAD\scene\0166,0,0041.png
42,pedestrian,1286.0,592.0,39.0,105.0,JAAD\scene\0166,0,0042.png
43,pedestrian,1286.0,593.0,40.0,106.0,JAAD\scene\0166,0,0043.png
44,pedestrian,1286.0,594.0,40.0,106.0,JAAD\scene\0166,0,0044.png
45,pedestrian,1284.0,594.0,40.0,107.0,JAAD\scene\0166,0,0045.png
46,pedestrian,1281.0,594.0,41.0,107.0,JAAD\scene\0166,0,0046.png
