frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian,161.0,680.0,48.0,150.0,JAAD\scene\0102,0,0000.png
1,pedestrian,158.0,680.0,48.0,151.0,JAAD\scene\0102,0,0001.png
2,pedestrian,154.0,680.0,49.0,152.0,JAAD\scene\0102,0,0002.png
3,pedestrian,151.0,680.0,49.0,153.0,JAAD\scene\0102,0,0003.png
4,pedestrian,147.0,680.0,50.0,154.0,JAAD\scene\0102,0,0004.png
5,pedestrian,144.0,679.0,50.0,156.0,JAAD\scene\0102,0,0005.png
6,pedestrian,140.0,679.0,51.0,157.0,JAAD\scene\0102,0,0006.png
7,pedestrian,137.0,679.0,51.0,158.0,JAAD\scene\0102,0,0007.png
8,pedestrian,133.0,679.0,52.0,159.0,JAAD\scene\0102,0,0008.png
9,pedestrian,130.0,679.0,52.0,160.0,JAAD\scene\0102,0,0009.png
10,pedestrian,127.0,678.0,52.0,161.0,JAAD\scene\0102,0,0010.png
11,pedestrian,123.0,678.0,52.0,162.0,JAAD\scene\0102,0,0011.png
12,pedestrian,120.0,677.0,53.0,163.0,JAAD\scene\0102,0,0012.png
13,pedestrian,116.0,676.0,53.0,164.0,JAAD\scene\0102,0,0013.png
14,pedestrian,113.0,676.0,53.0,165.0,JAAD\scene\0102,0,0014.png
15,pedestrian,110.0,675.0,53.0,165.0,JAAD\scene\0102,0,0015.png
16,pedestrian,106.0,674.0,53.0,166.0,JAAD\scene\0102,0,0016.png
17,pedestrian,103.0,673.0,54.0,167.0,JAAD\scene\0102,0,0017.png
18,pedestrian,99.0,673.0,54.0,168.0,JAAD\scene\0102,0,0018.png
19,pedestrian,96.0,672.0,54.0,169.0,JAAD\scene\0102,0,0019.png
20,pedestrian,92.0,672.0,55.0,170.0,JAAD\scene\0102,0,0020.png
21,pedestrian,88.0,671.0,55.0,172.0,JAAD\scene\0102,0,0021.png
22,pedestrian,85.0,671.0,56.0,173.0,JAAD\scene\0102,0,0022.png
23,pedestrian,81.0,670.0,57.0,174.0,JAAD\scene\0102,0,0023.png
24,pedestrian,77.0,670.0,58.0,176.0,JAAD\scene\0102,0,0024.png
25,pedestrian,73.0,669.0,58.0,177.0,JAAD\scene\0102,0,0025.png
26,pedestrian,69.0,669.0,59.0,178.0,JAAD\scene\0102,0,0026.png
27,pedestrian,66.0,668.0,60.0,179.0,JAAD\scene\0102,0,0027.png
28,pedestrian,62.0,668.0,60.0,181.0,JAAD\scene\0102,0,0028.png
29,pedestrian,58.0,667.0,61.0,182.0,JAAD\scene\0102,0,0029.png
30,pedestrian,54.0,667.0,62.0,183.0,JAAD\scene\0102,0,0030.png
31,pedestrian,50.0,667.0,62.0,185.0,JAAD\scene\0102,0,0031.png
32,pedestrian,46.0,667.0,63.0,186.0,JAAD\scene\0102,0,0032.png
33,pedestrian,42.0,667.0,63.0,187.0,JAAD\scene\0102,0,0033.png
34,pedestrian,39.0,668.0,64.0,189.0,JAAD\scene\0102,0,0034.png
35,pedestrian,35.0,668.0,65.0,190.0,JAAD\scene\0102,0,0035.png
36,pedestrian,31.0,668.0,65.0,191.0,JAAD\scene\0102,0,0036.png
37,pedestrian,27.0,668.0,66.0,192.0,JAAD\scene\0102,0,0037.png
38,pedestrian,23.0,668.0,66.0,194.0,JAAD\scene\0102,0,0038.png
39,pedestrian,19.0,668.0,67.0,195.0,JAAD\scene\0102,0,0039.png
40,pedestrian,17.0,666.0,65.0,197.0,JAAD\scene\0102,0,0040.png
41,pedestrian,15.0,665.0,63.0,200.0,JAAD\scene\0102,0,0041.png
42,pedestrian,13.0,663.0,61.0,202.0,JAAD\scene\0102,0,0042.png
43,pedestrian,11.0,662.0,59.0,205.0,JAAD\scene\0102,0,0043.png
44,pedestrian,10.0,660.0,57.0,207.0,JAAD\scene\0102,0,0044.png
45,pedestrian,8.0,658.0,54.0,209.0,JAAD\scene\0102,0,0045.png
46,pedestrian,6.0,657.0,52.0,212.0,JAAD\scene\0102,0,0046.png
47,pedestrian,4.0,655.0,50.0,214.0,JAAD\scene\0102,0,0047.png
48,pedestrian,2.0,654.0,48.0,217.0,JAAD\scene\0102,0,0048.png
49,pedestrian,0.0,652.0,46.0,219.0,JAAD\scene\0102,0,0049.png
50,pedestrian,0.0,655.0,43.0,218.0,JAAD\scene\0102,0,0050.png
51,pedestrian,0.0,658.0,40.0,218.0,JAAD\scene\0102,0,0051.png
52,pedestrian,0.0,661.0,38.0,217.0,JAAD\scene\0102,0,0052.png
53,pedestrian,0.0,664.0,35.0,217.0,JAAD\scene\0102,0,0053.png
54,pedestrian,0.0,667.0,32.0,216.0,JAAD\scene\0102,0,0054.png
55,pedestrian,0.0,686.0,28.0,196.0,JAAD\scene\0102,0,0055.png
56,pedestrian,0.0,678.0,24.0,202.0,JAAD\scene\0102,0,0056.png
57,pedestrian,0.0,681.0,20.0,210.0,JAAD\scene\0102,0,0057.png
136,pedestrian,0.0,686.0,41.0,273.0,JAAD\scene\0102,1,0136.png
137,pedestrian,0.0,682.0,43.0,276.0,JAAD\scene\0102,1,0137.png
138,pedestrian,0.0,679.0,46.0,280.0,JAAD\scene\0102,1,0138.png
139,pedestrian,0.0,676.0,48.0,283.0,JAAD\scene\0102,1,0139.png
140,pedestrian,0.0,672.0,50.0,286.0,JAAD\scene\0102,1,0140.png
141,pedestrian,0.0,669.0,53.0,290.0,JAAD\scene\0102,1,0141.png
142,pedestrian,0.0,666.0,55.0,293.0,JAAD\scene\0102,1,0142.png
143,pedestrian,0.0,662.0,57.0,296.0,JAAD\scene\0102,1,0143.png
144,pedestrian,0.0,659.0,60.0,300.0,JAAD\scene\0102,1,0144.png
145,pedestrian,0.0,656.0,62.0,303.0,JAAD\scene\0102,1,0145.png
146,pedestrian,0.0,652.0,64.0,306.0,JAAD\scene\0102,1,0146.png
147,pedestrian,2.0,652.0,68.0,308.0,JAAD\scene\0102,1,0147.png
148,pedestrian,5.0,652.0,72.0,310.0,JAAD\scene\0102,1,0148.png
149,pedestrian,8.0,652.0,87.0,317.0,JAAD\scene\0102,1,0149.png
150,pedestrian,8.0,652.0,90.0,319.0,JAAD\scene\0102,1,0150.png
151,pedestrian,8.0,652.0,93.0,320.0,JAAD\scene\0102,1,0151.png
152,pedestrian,9.0,652.0,95.0,321.0,JAAD\scene\0102,1,0152.png
153,pedestrian,11.0,652.0,97.0,321.0,JAAD\scene\0102,1,0153.png
154,pedestrian,15.0,652.0,99.0,322.0,JAAD\scene\0102,1,0154.png
155,pedestrian,21.0,652.0,101.0,323.0,JAAD\scene\0102,1,0155.png
156,pedestrian,28.0,652.0,103.0,324.0,JAAD\scene\0102,1,0156.png
157,pedestrian,34.0,652.0,105.0,326.0,JAAD\scene\0102,1,0157.png
158,pedestrian,39.0,652.0,107.0,328.0,JAAD\scene\0102,1,0158.png
159,pedestrian,45.0,652.0,109.0,330.0,JAAD\scene\0102,1,0159.png
160,pedestrian,50.0,652.0,112.0,332.0,JAAD\scene\0102,1,0160.png
161,pedestrian,55.0,652.0,115.0,333.0,JAAD\scene\0102,1,0161.png
162,pedestrian,61.0,652.0,118.0,335.0,JAAD\scene\0102,1,0162.png
163,pedestrian,66.0,652.0,121.0,337.0,JAAD\scene\0102,1,0163.png
164,pedestrian,71.0,652.0,124.0,339.0,JAAD\scene\0102,1,0164.png
165,pedestrian,76.0,652.0,127.0,340.0,JAAD\scene\0102,1,0165.png
166,pedestrian,82.0,652.0,130.0,342.0,JAAD\scene\0102,1,0166.png
167,pedestrian,87.0,652.0,133.0,344.0,JAAD\scene\0102,1,0167.png
168,pedestrian,92.0,652.0,136.0,346.0,JAAD\scene\0102,1,0168.png
169,pedestrian,97.0,652.0,139.0,347.0,JAAD\scene\0102,1,0169.png
170,pedestrian,104.0,652.0,140.0,350.0,JAAD\scene\0102,1,0170.png
171,pedestrian,111.0,652.0,141.0,352.0,JAAD\scene\0102,1,0171.png
172,pedestrian,118.0,652.0,142.0,355.0,JAAD\scene\0102,1,0172.png
173,pedestrian,125.0,652.0,143.0,357.0,JAAD\scene\0102,1,0173.png
174,pedestrian,132.0,652.0,144.0,360.0,JAAD\scene\0102,1,0174.png
175,pedestrian,139.0,652.0,145.0,363.0,JAAD\scene\0102,1,0175.png
176,pedestrian,146.0,652.0,146.0,365.0,JAAD\scene\0102,1,0176.png
177,pedestrian,153.0,652.0,147.0,368.0,JAAD\scene\0102,1,0177.png
178,pedestrian,160.0,652.0,148.0,370.0,JAAD\scene\0102,1,0178.png
179,pedestrian,167.0,652.0,149.0,373.0,JAAD\scene\0102,1,0179.png
180,pedestrian,173.0,652.0,153.0,373.0,JAAD\scene\0102,1,0180.png
181,pedestrian,180.0,652.0,157.0,374.0,JAAD\scene\0102,1,0181.png
182,pedestrian,186.0,652.0,161.0,375.0,JAAD\scene\0102,1,0182.png
183,pedestrian,192.0,652.0,165.0,375.0,JAAD\scene\0102,1,0183.png
184,pedestrian,198.0,652.0,169.0,376.0,JAAD\scene\0102,1,0184.png
185,pedestrian,205.0,652.0,173.0,376.0,JAAD\scene\0102,1,0185.png
186,pedestrian,211.0,652.0,177.0,377.0,JAAD\scene\0102,1,0186.png
187,pedestrian,217.0,652.0,181.0,378.0,JAAD\scene\0102,1,0187.png
188,pedestrian,224.0,652.0,185.0,378.0,JAAD\scene\0102,1,0188.png
189,pedestrian,230.0,652.0,189.0,379.0,JAAD\scene\0102,1,0189.png
190,pedestrian,240.0,652.0,188.0,380.0,JAAD\scene\0102,1,0190.png
191,pedestrian,251.0,652.0,187.0,380.0,JAAD\scene\0102,1,0191.png
192,pedestrian,261.0,652.0,186.0,381.0,JAAD\scene\0102,1,0192.png
193,pedestrian,272.0,652.0,184.0,382.0,JAAD\scene\0102,1,0193.png
194,pedestrian,282.0,652.0,183.0,383.0,JAAD\scene\0102,1,0194.png
195,pedestrian,292.0,652.0,182.0,383.0,JAAD\scene\0102,1,0195.png
196,pedestrian,303.0,652.0,181.0,384.0,JAAD\scene\0102,1,0196.png
197,pedestrian,313.0,652.0,179.0,385.0,JAAD\scene\0102,1,0197.png
198,pedestrian,324.0,652.0,178.0,386.0,JAAD\scene\0102,1,0198.png
199,pedestrian,334.0,652.0,177.0,386.0,JAAD\scene\0102,1,0199.png
200,pedestrian,344.0,652.0,176.0,387.0,JAAD\scene\0102,1,0200.png
201,pedestrian,355.0,652.0,174.0,388.0,JAAD\scene\0102,1,0201.png
202,pedestrian,365.0,652.0,173.0,389.0,JAAD\scene\0102,1,0202.png
203,pedestrian,375.0,652.0,172.0,389.0,JAAD\scene\0102,1,0203.png
204,pedestrian,386.0,652.0,171.0,390.0,JAAD\scene\0102,1,0204.png
205,pedestrian,395.0,652.0,174.0,391.0,JAAD\scene\0102,1,0205.png
206,pedestrian,404.0,652.0,178.0,391.0,JAAD\scene\0102,1,0206.png
207,pedestrian,413.0,652.0,181.0,392.0,JAAD\scene\0102,1,0207.png
208,pedestrian,422.0,652.0,185.0,392.0,JAAD\scene\0102,1,0208.png
209,pedestrian,394.0,652.0,225.0,396.0,JAAD\scene\0102,1,0209.png
210,pedestrian,407.0,652.0,224.0,396.0,JAAD\scene\0102,1,0210.png
211,pedestrian,420.0,652.0,224.0,397.0,JAAD\scene\0102,1,0211.png
212,pedestrian,432.0,652.0,224.0,397.0,JAAD\scene\0102,1,0212.png
