frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian,749.0,660.0,22.0,45.0,JAAD\scene\0014,1,0000.png
1,pedestrian,749.0,661.0,21.0,45.0,JAAD\scene\0014,1,0001.png
2,pedestrian,749.0,661.0,20.0,44.0,JAAD\scene\0014,1,0002.png
3,pedestrian,748.0,662.0,18.0,44.0,JAAD\scene\0014,1,0003.png
4,pedestrian,748.0,662.0,17.0,43.0,JAAD\scene\0014,1,0004.png
5,pedestrian,748.0,663.0,16.0,43.0,JAAD\scene\0014,1,0005.png
6,pedestrian,748.0,663.0,16.0,43.0,JAAD\scene\0014,1,0006.png
7,pedestrian,748.0,663.0,16.0,44.0,JAAD\scene\0014,1,0007.png
8,pedestrian,748.0,663.0,16.0,44.0,JAAD\scene\0014,1,0008.png
9,pedestrian,747.0,662.0,16.0,44.0,JAAD\scene\0014,1,0009.png
10,pedestrian,747.0,662.0,16.0,44.0,JAAD\scene\0014,1,0010.png
11,pedestrian,747.0,662.0,16.0,45.0,JAAD\scene\0014,1,0011.png
12,pedestrian,747.0,662.0,16.0,45.0,JAAD\scene\0014,1,0012.png
13,pedestrian,746.0,661.0,17.0,45.0,JAAD\scene\0014,1,0013.png
14,pedestrian,745.0,661.0,18.0,45.0,JAAD\scene\0014,1,0014.png
15,pedestrian,743.0,660.0,20.0,46.0,JAAD\scene\0014,1,0015.png
16,pedestrian,742.0,660.0,21.0,46.0,JAAD\scene\0014,1,0016.png
17,pedestrian,741.0,659.0,22.0,46.0,JAAD\scene\0014,1,0017.png
18,pedestrian,742.0,658.0,21.0,47.0,JAAD\scene\0014,1,0018.png
19,pedestrian,742.0,657.0,20.0,47.0,JAAD\scene\0014,1,0019.png
20,pedestrian,743.0,656.0,19.0,48.0,JAAD\scene\0014,1,0020.png
21,pedestrian,744.0,655.0,17.0,48.0,JAAD\scene\0014,1,0021.png
22,pedestrian,744.0,654.0,16.0,49.0,JAAD\scene\0014,1,0022.png
23,pedestrian,745.0,653.0,15.0,49.0,JAAD\scene\0014,1,0023.png
24,pedestrian,744.0,653.0,18.0,49.0,JAAD\scene\0014,1,0024.png
25,pedestrian,742.0,653.0,21.0,50.0,JAAD\scene\0014,1,0025.png
26,pedestrian,741.0,653.0,24.0,50.0,JAAD\scene\0014,1,0026.png
27,pedestrian,739.0,652.0,26.0,50.0,JAAD\scene\0014,1,0027.png
28,pedestrian,738.0,652.0,29.0,51.0,JAAD\scene\0014,1,0028.png
29,pedestrian,736.0,652.0,32.0,51.0,JAAD\scene\0014,1,0029.png
30,pedestrian,737.0,652.0,31.0,51.0,JAAD\scene\0014,1,0030.png
31,pedestrian,737.0,652.0,30.0,52.0,JAAD\scene\0014,1,0031.png
32,pedestrian,738.0,652.0,29.0,52.0,JAAD\scene\0014,1,0032.png
33,pedestrian,738.0,652.0,28.0,53.0,JAAD\scene\0014,1,0033.png
34,pedestrian,739.0,653.0,27.0,53.0,JAAD\scene\0014,1,0034.png
35,pedestrian,739.0,653.0,26.0,53.0,JAAD\scene\0014,1,0035.png
36,pedestrian,740.0,653.0,25.0,54.0,JAAD\scene\0014,1,0036.png
37,pedestrian,740.0,653.0,24.0,54.0,JAAD\scene\0014,1,0037.png
38,pedestrian,741.0,653.0,23.0,55.0,JAAD\scene\0014,1,0038.png
39,pedestrian,741.0,653.0,22.0,55.0,JAAD\scene\0014,1,0039.png
40,pedestrian,742.0,653.0,21.0,56.0,JAAD\scene\0014,1,0040.png
41,pedestrian,742.0,653.0,21.0,56.0,JAAD\scene\0014,1,0041.png
42,pedestrian,743.0,653.0,20.0,57.0,JAAD\scene\0014,1,0042.png
43,pedestrian,743.0,653.0,19.0,57.0,JAAD\scene\0014,1,0043.png
44,pedestrian,744.0,654.0,19.0,58.0,JAAD\scene\0014,1,0044.png
45,pedestrian,745.0,654.0,18.0,59.0,JAAD\scene\0014,1,0045.png
46,pedestrian,745.0,654.0,17.0,59.0,JAAD\scene\0014,1,0046.png
47,pedestrian,746.0,654.0,16.0,60.0,JAAD\scene\0014,1,0047.png
48,pedestrian,746.0,654.0,16.0,60.0,JAAD\scene\0014,1,0048.png
49,pedestrian,747.0,654.0,15.0,61.0,JAAD\scene\0014,1,0049.png
50,pedestrian,746.0,654.0,19.0,61.0,JAAD\scene\0014,1,0050.png
51,pedestrian,745.0,653.0,23.0,61.0,JAAD\scene\0014,1,0051.png
52,pedestrian,745.0,653.0,27.0,62.0,JAAD\scene\0014,1,0052.png
53,pedestrian,744.0,653.0,30.0,62.0,JAAD\scene\0014,1,0053.png
54,pedestrian,743.0,652.0,34.0,62.0,JAAD\scene\0014,1,0054.png
55,pedestrian,742.0,652.0,38.0,62.0,JAAD\scene\0014,1,0055.png
56,pedestrian,744.0,651.0,35.0,62.0,JAAD\scene\0014,1,0056.png
57,pedestrian,746.0,651.0,32.0,63.0,JAAD\scene\0014,1,0057.png
58,pedestrian,748.0,650.0,30.0,63.0,JAAD\scene\0014,1,0058.png
59,pedestrian,750.0,650.0,27.0,64.0,JAAD\scene\0014,1,0059.png
60,pedestrian,751.0,649.0,24.0,64.0,JAAD\scene\0014,1,0060.png
61,pedestrian,753.0,649.0,21.0,65.0,JAAD\scene\0014,1,0061.png
62,pedestrian,755.0,648.0,19.0,65.0,JAAD\scene\0014,1,0062.png
63,pedestrian,757.0,648.0,16.0,66.0,JAAD\scene\0014,1,0063.png
64,pedestrian,759.0,647.0,13.0,66.0,JAAD\scene\0014,1,0064.png
65,pedestrian,758.0,647.0,18.0,66.0,JAAD\scene\0014,1,0065.png
66,pedestrian,757.0,647.0,22.0,66.0,JAAD\scene\0014,1,0066.png
67,pedestrian,756.0,648.0,27.0,66.0,JAAD\scene\0014,1,0067.png
68,pedestrian,755.0,648.0,31.0,66.0,JAAD\scene\0014,1,0068.png
69,pedestrian,754.0,648.0,36.0,66.0,JAAD\scene\0014,1,0069.png
70,pedestrian,756.0,648.0,35.0,67.0,JAAD\scene\0014,1,0070.png
71,pedestrian,757.0,647.0,33.0,68.0,JAAD\scene\0014,1,0071.png
72,pedestrian,759.0,647.0,32.0,69.0,JAAD\scene\0014,1,0072.png
73,pedestrian,760.0,646.0,30.0,70.0,JAAD\scene\0014,1,0073.png
74,pedestrian,762.0,646.0,29.0,72.0,JAAD\scene\0014,1,0074.png
75,pedestrian,764.0,646.0,27.0,73.0,JAAD\scene\0014,1,0075.png
76,pedestrian,765.0,645.0,26.0,74.0,JAAD\scene\0014,1,0076.png
77,pedestrian,767.0,645.0,24.0,75.0,JAAD\scene\0014,1,0077.png
78,pedestrian,768.0,644.0,23.0,76.0,JAAD\scene\0014,1,0078.png
79,pedestrian,770.0,644.0,21.0,77.0,JAAD\scene\0014,1,0079.png
80,pedestrian,770.0,644.0,23.0,77.0,JAAD\scene\0014,1,0080.png
81,pedestrian,771.0,644.0,24.0,77.0,JAAD\scene\0014,1,0081.png
82,pedestrian,768.0,644.0,31.0,78.0,JAAD\scene\0014,1,0082.png
83,pedestrian,766.0,644.0,37.0,78.0,JAAD\scene\0014,1,0083.png
