frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian,1007.0,665.0,64.0,172.0,JAAD\scene\0269,0,0000.png
1,pedestrian,1011.0,664.0,64.0,174.0,JAAD\scene\0269,0,0001.png
2,pedestrian,1014.0,662.0,64.0,176.0,JAAD\scene\0269,0,0002.png
3,pedestrian,1018.0,661.0,65.0,178.0,JAAD\scene\0269,0,0003.png
4,pedestrian,1021.0,659.0,65.0,180.0,JAAD\scene\0269,0,0004.png
5,pedestrian,1025.0,658.0,65.0,182.0,JAAD\scene\0269,0,0005.png
6,pedestrian,1028.0,656.0,65.0,184.0,JAAD\scene\0269,0,0006.png
7,pedestrian,1032.0,655.0,65.0,186.0,JAAD\scene\0269,0,0007.png
8,pedestrian,1036.0,655.0,66.0,189.0,JAAD\scene\0269,0,0008.png
9,pedestrian,1040.0,654.0,66.0,191.0,JAAD\scene\0269,0,0009.png
10,pedestrian,1044.0,653.0,67.0,193.0,JAAD\scene\0269,0,0010.png
11,pedestrian,1047.0,652.0,67.0,195.0,JAAD\scene\0269,0,0011.png
12,pedestrian,1051.0,652.0,67.0,198.0,JAAD\scene\0269,0,0012.png
13,pedestrian,1055.0,651.0,68.0,200.0,JAAD\scene\0269,0,0013.png
14,pedestrian,1059.0,650.0,68.0,202.0,JAAD\scene\0269,0,0014.png
15,pedestrian,1062.0,650.0,69.0,205.0,JAAD\scene\0269,0,0015.png
16,pedestrian,1065.0,651.0,71.0,208.0,JAAD\scene\0269,0,0016.png
17,pedestrian,1068.0,651.0,72.0,211.0,JAAD\scene\0269,0,0017.png
18,pedestrian,1072.0,651.0,74.0,215.0,JAAD\scene\0269,0,0018.png
19,pedestrian,1075.0,651.0,75.0,218.0,JAAD\scene\0269,0,0019.png
20,pedestrian,1078.0,652.0,77.0,221.0,JAAD\scene\0269,0,0020.png
21,pedestrian,1081.0,652.0,78.0,224.0,JAAD\scene\0269,0,0021.png
22,pedestrian,1085.0,652.0,80.0,227.0,JAAD\scene\0269,0,0022.png
23,pedestrian,1088.0,652.0,81.0,231.0,JAAD\scene\0269,0,0023.png
24,pedestrian,1092.0,652.0,83.0,234.0,JAAD\scene\0269,0,0024.png
25,pedestrian,1095.0,651.0,84.0,237.0,JAAD\scene\0269,0,0025.png
