frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian1,630.0,675.0,30.0,84.0,JAAD\scene\0141,0,0000.png
1,pedestrian1,630.0,676.0,30.0,84.0,JAAD\scene\0141,0,0001.png
2,pedestrian1,630.0,678.0,30.0,84.0,JAAD\scene\0141,0,0002.png
3,pedestrian1,629.0,679.0,29.0,83.0,JAAD\scene\0141,0,0003.png
4,pedestrian1,629.0,680.0,29.0,83.0,JAAD\scene\0141,0,0004.png
5,pedestrian1,629.0,680.0,30.0,83.0,JAAD\scene\0141,0,0005.png
6,pedestrian1,629.0,680.0,31.0,84.0,JAAD\scene\0141,0,0006.png
7,pedestrian1,629.0,679.0,31.0,84.0,JAAD\scene\0141,0,0007.png
8,pedestrian1,629.0,679.0,32.0,85.0,JAAD\scene\0141,0,0008.png
9,pedestrian1,629.0,679.0,33.0,85.0,JAAD\scene\0141,1,0009.png
10,pedestrian1,628.0,677.0,33.0,86.0,JAAD\scene\0141,1,0010.png
11,pedestrian1,628.0,675.0,33.0,87.0,JAAD\scene\0141,1,0011.png
12,pedestrian1,627.0,674.0,33.0,89.0,JAAD\scene\0141,1,0012.png
13,pedestrian1,627.0,672.0,33.0,90.0,JAAD\scene\0141,1,0013.png
14,pedestrian1,626.0,670.0,33.0,91.0,JAAD\scene\0141,1,0014.png
15,pedestrian1,626.0,670.0,34.0,92.0,JAAD\scene\0141,1,0015.png
16,pedestrian1,626.0,669.0,34.0,94.0,JAAD\scene\0141,1,0016.png
17,pedestrian1,625.0,669.0,35.0,95.0,JAAD\scene\0141,1,0017.png
18,pedestrian1,625.0,668.0,35.0,97.0,JAAD\scene\0141,1,0018.png
19,pedestrian1,625.0,668.0,36.0,98.0,JAAD\scene\0141,1,0019.png
20,pedestrian1,624.0,668.0,39.0,99.0,JAAD\scene\0141,1,0020.png
21,pedestrian1,623.0,668.0,42.0,99.0,JAAD\scene\0141,1,0021.png
22,pedestrian1,623.0,668.0,46.0,100.0,JAAD\scene\0141,1,0022.png
23,pedestrian1,622.0,668.0,49.0,100.0,JAAD\scene\0141,1,0023.png
24,pedestrian1,621.0,668.0,52.0,101.0,JAAD\scene\0141,1,0024.png
25,pedestrian1,621.0,669.0,50.0,102.0,JAAD\scene\0141,1,0025.png
26,pedestrian1,621.0,670.0,49.0,104.0,JAAD\scene\0141,1,0026.png
27,pedestrian1,622.0,671.0,47.0,105.0,JAAD\scene\0141,1,0027.png
28,pedestrian1,622.0,672.0,46.0,107.0,JAAD\scene\0141,1,0028.png
29,pedestrian1,622.0,673.0,44.0,108.0,JAAD\scene\0141,1,0029.png
30,pedestrian1,623.0,673.0,44.0,109.0,JAAD\scene\0141,1,0030.png
31,pedestrian1,624.0,673.0,44.0,110.0,JAAD\scene\0141,1,0031.png
32,pedestrian1,625.0,673.0,43.0,111.0,JAAD\scene\0141,1,0032.png
33,pedestrian1,626.0,673.0,43.0,112.0,JAAD\scene\0141,1,0033.png
34,pedestrian1,627.0,673.0,43.0,113.0,JAAD\scene\0141,1,0034.png
35,pedestrian1,627.0,673.0,45.0,114.0,JAAD\scene\0141,1,0035.png
36,pedestrian1,627.0,672.0,47.0,116.0,JAAD\scene\0141,1,0036.png
37,pedestrian1,628.0,672.0,49.0,117.0,JAAD\scene\0141,1,0037.png
38,pedestrian1,628.0,671.0,51.0,119.0,JAAD\scene\0141,1,0038.png
39,pedestrian1,628.0,671.0,53.0,120.0,JAAD\scene\0141,1,0039.png
40,pedestrian1,628.0,671.0,53.0,122.0,JAAD\scene\0141,1,0040.png
41,pedestrian1,629.0,670.0,53.0,124.0,JAAD\scene\0141,1,0041.png
42,pedestrian1,629.0,670.0,53.0,125.0,JAAD\scene\0141,1,0042.png
43,pedestrian1,630.0,669.0,53.0,127.0,JAAD\scene\0141,1,0043.png
44,pedestrian1,630.0,669.0,53.0,129.0,JAAD\scene\0141,1,0044.png
45,pedestrian1,632.0,669.0,52.0,130.0,JAAD\scene\0141,1,0045.png
46,pedestrian1,635.0,669.0,50.0,132.0,JAAD\scene\0141,1,0046.png
