frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian,383.0,668.0,47.0,160.0,JAAD\scene\0207,0,0000.png
1,pedestrian,376.0,667.0,48.0,162.0,JAAD\scene\0207,0,0001.png
2,pedestrian,369.0,667.0,49.0,163.0,JAAD\scene\0207,0,0002.png
3,pedestrian,361.0,666.0,49.0,165.0,JAAD\scene\0207,0,0003.png
4,pedestrian,354.0,665.0,50.0,166.0,JAAD\scene\0207,0,0004.png
5,pedestrian,346.0,668.0,50.0,170.0,JAAD\scene\0207,0,0005.png
6,pedestrian,339.0,671.0,49.0,174.0,JAAD\scene\0207,0,0006.png
7,pedestrian,331.0,673.0,49.0,177.0,JAAD\scene\0207,0,0007.png
8,pedestrian,323.0,676.0,48.0,181.0,JAAD\scene\0207,0,0008.png
9,pedestrian,313.0,676.0,49.0,185.0,JAAD\scene\0207,0,0009.png
10,pedestrian,303.0,675.0,51.0,188.0,JAAD\scene\0207,0,0010.png
11,pedestrian,293.0,675.0,52.0,192.0,JAAD\scene\0207,0,0011.png
12,pedestrian,282.0,674.0,53.0,196.0,JAAD\scene\0207,0,0012.png
13,pedestrian,272.0,674.0,55.0,199.0,JAAD\scene\0207,0,0013.png
14,pedestrian,262.0,673.0,56.0,203.0,JAAD\scene\0207,0,0014.png
15,pedestrian,252.0,672.0,56.0,205.0,JAAD\scene\0207,0,0015.png
16,pedestrian,241.0,671.0,57.0,207.0,JAAD\scene\0207,0,0016.png
17,pedestrian,231.0,669.0,57.0,208.0,JAAD\scene\0207,0,0017.png
18,pedestrian,220.0,668.0,57.0,210.0,JAAD\scene\0207,0,0018.png
19,pedestrian,208.0,667.0,57.0,214.0,JAAD\scene\0207,0,0019.png
20,pedestrian,195.0,665.0,57.0,218.0,JAAD\scene\0207,0,0020.png
21,pedestrian,183.0,664.0,57.0,221.0,JAAD\scene\0207,0,0021.png
22,pedestrian,170.0,662.0,57.0,225.0,JAAD\scene\0207,0,0022.png
23,pedestrian,158.0,661.0,57.0,229.0,JAAD\scene\0207,0,0023.png
24,pedestrian,143.0,660.0,59.0,234.0,JAAD\scene\0207,0,0024.png
25,pedestrian,129.0,659.0,60.0,239.0,JAAD\scene\0207,0,0025.png
26,pedestrian,114.0,658.0,62.0,244.0,JAAD\scene\0207,0,0026.png
27,pedestrian,99.0,657.0,63.0,249.0,JAAD\scene\0207,0,0027.png
28,pedestrian,81.0,654.0,67.0,256.0,JAAD\scene\0207,0,0028.png
29,pedestrian,63.0,651.0,71.0,264.0,JAAD\scene\0207,0,0029.png
30,pedestrian,45.0,647.0,74.0,271.0,JAAD\scene\0207,0,0030.png
31,pedestrian,27.0,644.0,78.0,278.0,JAAD\scene\0207,0,0031.png
32,pedestrian,21.0,643.0,67.0,280.0,JAAD\scene\0207,0,0032.png
33,pedestrian,0.0,641.0,72.0,281.0,JAAD\scene\0207,0,0033.png
34,pedestrian,0.0,640.0,53.0,283.0,JAAD\scene\0207,0,0034.png
35,pedestrian,2.0,638.0,33.0,284.0,JAAD\scene\0207,0,0035.png
