frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian1,1278.0,702.0,35.0,100.0,JAAD\scene\0027,0,0000.png
1,pedestrian1,1278.0,702.0,36.0,101.0,JAAD\scene\0027,0,0001.png
2,pedestrian1,1278.0,702.0,37.0,102.0,JAAD\scene\0027,0,0002.png
3,pedestrian1,1277.0,702.0,38.0,102.0,JAAD\scene\0027,0,0003.png
4,pedestrian1,1277.0,702.0,39.0,103.0,JAAD\scene\0027,0,0004.png
5,pedestrian1,1277.0,702.0,39.0,104.0,JAAD\scene\0027,0,0005.png
6,pedestrian1,1277.0,702.0,40.0,105.0,JAAD\scene\0027,0,0006.png
7,pedestrian1,1276.0,702.0,41.0,105.0,JAAD\scene\0027,0,0007.png
8,pedestrian1,1276.0,702.0,42.0,106.0,JAAD\scene\0027,0,0008.png
9,pedestrian1,1276.0,702.0,43.0,107.0,JAAD\scene\0027,0,0009.png
10,pedestrian1,1276.0,702.0,43.0,107.0,JAAD\scene\0027,0,0010.png
11,pedestrian1,1276.0,702.0,43.0,108.0,JAAD\scene\0027,0,0011.png
12,pedestrian1,1276.0,701.0,42.0,108.0,JAAD\scene\0027,0,0012.png
13,pedestrian1,1276.0,701.0,42.0,109.0,JAAD\scene\0027,0,0013.png
14,pedestrian1,1277.0,701.0,42.0,109.0,JAAD\scene\0027,0,0014.png
15,pedestrian1,1277.0,701.0,42.0,109.0,JAAD\scene\0027,0,0015.png
16,pedestrian1,1277.0,701.0,42.0,110.0,JAAD\scene\0027,0,0016.png
17,pedestrian1,1277.0,700.0,41.0,110.0,JAAD\scene\0027,0,0017.png
18,pedestrian1,1277.0,700.0,41.0,111.0,JAAD\scene\0027,0,0018.png
19,pedestrian1,1277.0,700.0,41.0,111.0,JAAD\scene\0027,0,0019.png
20,pedestrian1,1276.0,700.0,42.0,112.0,JAAD\scene\0027,0,0020.png
21,pedestrian1,1276.0,699.0,42.0,112.0,JAAD\scene\0027,0,0021.png
22,pedestrian1,1275.0,699.0,43.0,113.0,JAAD\scene\0027,0,0022.png
23,pedestrian1,1274.0,699.0,43.0,113.0,JAAD\scene\0027,0,0023.png
24,pedestrian1,1274.0,699.0,44.0,114.0,JAAD\scene\0027,0,0024.png
25,pedestrian1,1273.0,698.0,45.0,115.0,JAAD\scene\0027,0,0025.png
26,pedestrian1,1272.0,698.0,45.0,115.0,JAAD\scene\0027,0,0026.png
27,pedestrian1,1271.0,698.0,46.0,116.0,JAAD\scene\0027,0,0027.png
28,pedestrian1,1271.0,697.0,46.0,116.0,JAAD\scene\0027,0,0028.png
29,pedestrian1,1270.0,697.0,47.0,117.0,JAAD\scene\0027,0,0029.png
30,pedestrian1,1270.0,697.0,47.0,118.0,JAAD\scene\0027,0,0030.png
31,pedestrian1,1270.0,696.0,47.0,118.0,JAAD\scene\0027,0,0031.png
32,pedestrian1,1269.0,696.0,47.0,119.0,JAAD\scene\0027,0,0032.png
33,pedestrian1,1269.0,695.0,47.0,120.0,JAAD\scene\0027,0,0033.png
34,pedestrian1,1269.0,695.0,47.0,121.0,JAAD\scene\0027,0,0034.png
35,pedestrian1,1269.0,695.0,46.0,121.0,JAAD\scene\0027,0,0035.png
36,pedestrian1,1269.0,694.0,46.0,122.0,JAAD\scene\0027,0,0036.png
37,pedestrian1,1268.0,694.0,46.0,123.0,JAAD\scene\0027,0,0037.png
38,pedestrian1,1268.0,693.0,46.0,123.0,JAAD\scene\0027,0,0038.png
39,pedestrian1,1268.0,693.0,46.0,124.0,JAAD\scene\0027,0,0039.png
40,pedestrian1,1265.0,694.0,48.0,123.0,JAAD\scene\0027,0,0040.png
41,pedestrian1,1262.0,695.0,51.0,122.0,JAAD\scene\0027,0,0041.png
42,pedestrian1,1259.0,695.0,53.0,121.0,JAAD\scene\0027,0,0042.png
43,pedestrian1,1256.0,696.0,56.0,120.0,JAAD\scene\0027,0,0043.png
44,pedestrian1,1253.0,697.0,58.0,119.0,JAAD\scene\0027,0,0044.png
45,pedestrian1,1251.0,697.0,59.0,119.0,JAAD\scene\0027,0,0045.png
46,pedestrian1,1248.0,697.0,59.0,120.0,JAAD\scene\0027,0,0046.png
47,pedestrian1,1246.0,697.0,60.0,120.0,JAAD\scene\0027,0,0047.png
48,pedestrian1,1244.0,697.0,61.0,121.0,JAAD\scene\0027,0,0048.png
49,pedestrian1,1242.0,698.0,62.0,121.0,JAAD\scene\0027,0,0049.png
50,pedestrian1,1239.0,698.0,62.0,121.0,JAAD\scene\0027,0,0050.png
51,pedestrian1,1237.0,698.0,63.0,122.0,JAAD\scene\0027,0,0051.png
52,pedestrian1,1235.0,698.0,64.0,122.0,JAAD\scene\0027,0,0052.png
53,pedestrian1,1232.0,698.0,64.0,123.0,JAAD\scene\0027,0,0053.png
54,pedestrian1,1230.0,698.0,65.0,123.0,JAAD\scene\0027,0,0054.png
55,pedestrian1,1227.0,699.0,66.0,123.0,JAAD\scene\0027,0,0055.png
56,pedestrian1,1225.0,699.0,66.0,123.0,JAAD\scene\0027,0,0056.png
57,pedestrian1,1222.0,700.0,67.0,124.0,JAAD\scene\0027,0,0057.png
58,pedestrian1,1219.0,700.0,67.0,124.0,JAAD\scene\0027,0,0058.png
59,pedestrian1,1217.0,701.0,68.0,124.0,JAAD\scene\0027,0,0059.png
60,pedestrian1,1214.0,701.0,68.0,124.0,JAAD\scene\0027,0,0060.png
61,pedestrian1,1211.0,702.0,69.0,124.0,JAAD\scene\0027,0,0061.png
62,pedestrian1,1208.0,702.0,69.0,125.0,JAAD\scene\0027,0,0062.png
63,pedestrian1,1206.0,703.0,70.0,125.0,JAAD\scene\0027,0,0063.png
64,pedestrian1,1203.0,703.0,70.0,125.0,JAAD\scene\0027,0,0064.png
65,pedestrian1,1201.0,702.0,66.0,126.0,JAAD\scene\0027,0,0065.png
66,pedestrian1,1198.0,701.0,63.0,127.0,JAAD\scene\0027,0,0066.png
67,pedestrian1,1196.0,699.0,59.0,129.0,JAAD\scene\0027,0,0067.png
68,pedestrian1,1193.0,698.0,56.0,130.0,JAAD\scene\0027,0,0068.png
69,pedestrian1,1191.0,697.0,52.0,131.0,JAAD\scene\0027,0,0069.png
70,pedestrian1,1187.0,697.0,55.0,131.0,JAAD\scene\0027,0,0070.png
71,pedestrian1,1183.0,698.0,57.0,132.0,JAAD\scene\0027,1,0071.png
72,pedestrian1,1180.0,698.0,60.0,132.0,JAAD\scene\0027,1,0072.png
73,pedestrian1,1176.0,699.0,62.0,132.0,JAAD\scene\0027,1,0073.png
74,pedestrian1,1172.0,699.0,65.0,133.0,JAAD\scene\0027,1,0074.png
75,pedestrian1,1168.0,699.0,68.0,133.0,JAAD\scene\0027,1,0075.png
76,pedestrian1,1164.0,700.0,70.0,133.0,JAAD\scene\0027,1,0076.png
77,pedestrian1,1161.0,700.0,73.0,133.0,JAAD\scene\0027,1,0077.png
78,pedestrian1,1157.0,701.0,75.0,134.0,JAAD\scene\0027,1,0078.png
79,pedestrian1,1153.0,701.0,78.0,134.0,JAAD\scene\0027,1,0079.png
80,pedestrian1,1150.0,699.0,72.0,136.0,JAAD\scene\0027,1,0080.png
81,pedestrian1,1146.0,697.0,66.0,139.0,JAAD\scene\0027,1,0081.png
82,pedestrian1,1143.0,695.0,61.0,141.0,JAAD\scene\0027,1,0082.png
83,pedestrian1,1139.0,693.0,55.0,144.0,JAAD\scene\0027,1,0083.png
84,pedestrian1,1136.0,691.0,49.0,146.0,JAAD\scene\0027,1,0084.png
85,pedestrian1,1130.0,692.0,54.0,146.0,JAAD\scene\0027,1,0085.png
86,pedestrian1,1123.0,694.0,60.0,146.0,JAAD\scene\0027,1,0086.png
87,pedestrian1,1117.0,695.0,65.0,146.0,JAAD\scene\0027,1,0087.png
88,pedestrian1,1110.0,697.0,71.0,146.0,JAAD\scene\0027,1,0088.png
89,pedestrian1,1104.0,698.0,76.0,146.0,JAAD\scene\0027,1,0089.png
90,pedestrian1,1100.0,698.0,76.0,146.0,JAAD\scene\0027,1,0090.png
91,pedestrian1,1097.0,698.0,76.0,146.0,JAAD\scene\0027,1,0091.png
92,pedestrian1,1093.0,699.0,75.0,147.0,JAAD\scene\0027,1,0092.png
93,pedestrian1,1090.0,699.0,75.0,147.0,JAAD\scene\0027,1,0093.png
94,pedestrian1,1086.0,699.0,75.0,147.0,JAAD\scene\0027,1,0094.png
95,pedestrian1,1081.0,698.0,73.0,148.0,JAAD\scene\0027,1,0095.png
96,pedestrian1,1076.0,697.0,70.0,150.0,JAAD\scene\0027,1,0096.png
97,pedestrian1,1070.0,696.0,68.0,151.0,JAAD\scene\0027,1,0097.png
98,pedestrian1,1065.0,695.0,65.0,153.0,JAAD\scene\0027,1,0098.png
99,pedestrian1,1060.0,694.0,63.0,154.0,JAAD\scene\0027,1,0099.png
100,pedestrian1,1054.0,695.0,69.0,154.0,JAAD\scene\0027,1,0100.png
101,pedestrian1,1049.0,696.0,74.0,154.0,JAAD\scene\0027,1,0101.png
102,pedestrian1,1043.0,698.0,80.0,153.0,JAAD\scene\0027,1,0102.png
103,pedestrian1,1038.0,699.0,85.0,153.0,JAAD\scene\0027,1,0103.png
104,pedestrian1,1032.0,700.0,91.0,153.0,JAAD\scene\0027,1,0104.png
105,pedestrian1,1027.0,699.0,89.0,154.0,JAAD\scene\0027,1,0105.png
106,pedestrian1,1021.0,698.0,88.0,156.0,JAAD\scene\0027,1,0106.png
107,pedestrian1,1016.0,698.0,86.0,157.0,JAAD\scene\0027,1,0107.png
108,pedestrian1,1010.0,697.0,85.0,159.0,JAAD\scene\0027,1,0108.png
109,pedestrian1,1005.0,696.0,83.0,160.0,JAAD\scene\0027,1,0109.png
110,pedestrian1,1001.0,696.0,80.0,161.0,JAAD\scene\0027,1,0110.png
111,pedestrian1,996.0,696.0,77.0,162.0,JAAD\scene\0027,1,0111.png
112,pedestrian1,992.0,697.0,75.0,163.0,JAAD\scene\0027,1,0112.png
113,pedestrian1,987.0,697.0,72.0,164.0,JAAD\scene\0027,1,0113.png
114,pedestrian1,983.0,697.0,69.0,165.0,JAAD\scene\0027,1,0114.png
115,pedestrian1,976.0,697.0,75.0,166.0,JAAD\scene\0027,1,0115.png
116,pedestrian1,968.0,697.0,81.0,167.0,JAAD\scene\0027,1,0116.png
117,pedestrian1,961.0,698.0,86.0,169.0,JAAD\scene\0027,1,0117.png
118,pedestrian1,953.0,698.0,92.0,170.0,JAAD\scene\0027,1,0118.png
119,pedestrian1,946.0,698.0,98.0,171.0,JAAD\scene\0027,1,0119.png
120,pedestrian1,942.0,697.0,89.0,172.0,JAAD\scene\0027,1,0120.png
