frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian1,630.0,677.0,20.0,35.0,JAAD\scene\0124,1,0000.png
1,pedestrian1,632.0,677.0,14.0,36.0,JAAD\scene\0124,1,0001.png
2,pedestrian1,630.0,677.0,14.0,36.0,JAAD\scene\0124,1,0002.png
3,pedestrian1,629.0,677.0,15.0,37.0,JAAD\scene\0124,1,0003.png
4,pedestrian1,627.0,677.0,15.0,37.0,JAAD\scene\0124,1,0004.png
5,pedestrian1,626.0,677.0,15.0,37.0,JAAD\scene\0124,1,0005.png
6,pedestrian1,625.0,677.0,14.0,36.0,JAAD\scene\0124,1,0006.png
7,pedestrian1,624.0,677.0,14.0,36.0,JAAD\scene\0124,1,0007.png
8,pedestrian1,620.0,677.0,20.0,35.0,JAAD\scene\0124,1,0008.png
9,pedestrian1,622.0,677.0,13.0,35.0,JAAD\scene\0124,1,0009.png
10,pedestrian1,621.0,677.0,13.0,34.0,JAAD\scene\0124,1,0010.png
11,pedestrian1,620.0,677.0,13.0,34.0,JAAD\scene\0124,1,0011.png
12,pedestrian1,619.0,677.0,12.0,33.0,JAAD\scene\0124,1,0012.png
13,pedestrian1,618.0,677.0,12.0,33.0,JAAD\scene\0124,1,0013.png
14,pedestrian1,616.0,676.0,13.0,34.0,JAAD\scene\0124,1,0014.png
15,pedestrian1,612.0,674.0,20.0,35.0,JAAD\scene\0124,1,0015.png
16,pedestrian1,610.0,675.0,21.0,36.0,JAAD\scene\0124,1,0016.png
17,pedestrian1,609.0,676.0,21.0,37.0,JAAD\scene\0124,1,0017.png
18,pedestrian1,608.0,677.0,22.0,38.0,JAAD\scene\0124,1,0018.png
19,pedestrian1,607.0,677.0,23.0,39.0,JAAD\scene\0124,1,0019.png
20,pedestrian1,605.0,678.0,23.0,40.0,JAAD\scene\0124,1,0020.png
21,pedestrian1,604.0,679.0,24.0,41.0,JAAD\scene\0124,1,0021.png
22,pedestrian1,603.0,670.0,24.0,41.0,JAAD\scene\0124,1,0022.png
23,pedestrian1,602.0,665.0,24.0,42.0,JAAD\scene\0124,1,0023.png
24,pedestrian1,602.0,661.0,24.0,43.0,JAAD\scene\0124,1,0024.png
25,pedestrian1,601.0,660.0,24.0,44.0,JAAD\scene\0124,1,0025.png
26,pedestrian1,598.0,663.0,24.0,45.0,JAAD\scene\0124,1,0026.png
27,pedestrian1,595.0,668.0,26.0,46.0,JAAD\scene\0124,1,0027.png
28,pedestrian1,591.0,675.0,27.0,46.0,JAAD\scene\0124,1,0028.png
29,pedestrian1,588.0,681.0,29.0,47.0,JAAD\scene\0124,1,0029.png
30,pedestrian1,586.0,684.0,29.0,47.0,JAAD\scene\0124,1,0030.png
31,pedestrian1,585.0,685.0,29.0,48.0,JAAD\scene\0124,1,0031.png
32,pedestrian1,585.0,685.0,29.0,49.0,JAAD\scene\0124,1,0032.png
33,pedestrian1,585.0,685.0,28.0,49.0,JAAD\scene\0124,1,0033.png
34,pedestrian1,584.0,685.0,28.0,50.0,JAAD\scene\0124,1,0034.png
35,pedestrian1,584.0,686.0,27.0,51.0,JAAD\scene\0124,1,0035.png
36,pedestrian1,582.0,684.0,27.0,51.0,JAAD\scene\0124,1,0036.png
37,pedestrian1,579.0,682.0,27.0,52.0,JAAD\scene\0124,1,0037.png
38,pedestrian1,576.0,680.0,27.0,52.0,JAAD\scene\0124,1,0038.png
39,pedestrian1,573.0,678.0,27.0,53.0,JAAD\scene\0124,1,0039.png
40,pedestrian1,571.0,676.0,27.0,54.0,JAAD\scene\0124,1,0040.png
41,pedestrian1,568.0,674.0,27.0,54.0,JAAD\scene\0124,1,0041.png
42,pedestrian1,565.0,673.0,27.0,55.0,JAAD\scene\0124,1,0042.png
43,pedestrian1,562.0,672.0,27.0,55.0,JAAD\scene\0124,1,0043.png
44,pedestrian1,559.0,671.0,27.0,56.0,JAAD\scene\0124,1,0044.png
45,pedestrian1,556.0,670.0,27.0,57.0,JAAD\scene\0124,1,0045.png
46,pedestrian1,555.0,666.0,27.0,57.0,JAAD\scene\0124,1,0046.png
47,pedestrian1,553.0,663.0,26.0,57.0,JAAD\scene\0124,1,0047.png
48,pedestrian1,552.0,660.0,26.0,58.0,JAAD\scene\0124,1,0048.png
49,pedestrian1,550.0,658.0,25.0,58.0,JAAD\scene\0124,1,0049.png
50,pedestrian1,548.0,657.0,25.0,58.0,JAAD\scene\0124,1,0050.png
51,pedestrian1,546.0,657.0,25.0,59.0,JAAD\scene\0124,1,0051.png
52,pedestrian1,544.0,657.0,25.0,59.0,JAAD\scene\0124,1,0052.png
53,pedestrian1,542.0,658.0,26.0,59.0,JAAD\scene\0124,1,0053.png
54,pedestrian1,540.0,659.0,26.0,60.0,JAAD\scene\0124,1,0054.png
55,pedestrian1,537.0,660.0,26.0,60.0,JAAD\scene\0124,1,0055.png
56,pedestrian1,535.0,661.0,27.0,60.0,JAAD\scene\0124,1,0056.png
57,pedestrian1,533.0,663.0,27.0,61.0,JAAD\scene\0124,1,0057.png
58,pedestrian1,530.0,666.0,28.0,61.0,JAAD\scene\0124,1,0058.png
59,pedestrian1,527.0,669.0,29.0,61.0,JAAD\scene\0124,1,0059.png
60,pedestrian1,525.0,673.0,29.0,62.0,JAAD\scene\0124,1,0060.png
61,pedestrian1,521.0,673.0,29.0,62.0,JAAD\scene\0124,1,0061.png
62,pedestrian1,517.0,673.0,29.0,62.0,JAAD\scene\0124,1,0062.png
63,pedestrian1,513.0,673.0,30.0,62.0,JAAD\scene\0124,1,0063.png
64,pedestrian1,509.0,673.0,30.0,62.0,JAAD\scene\0124,1,0064.png
65,pedestrian1,505.0,673.0,30.0,62.0,JAAD\scene\0124,1,0065.png
66,pedestrian1,501.0,673.0,30.0,62.0,JAAD\scene\0124,1,0066.png
67,pedestrian1,497.0,672.0,30.0,62.0,JAAD\scene\0124,1,0067.png
68,pedestrian1,493.0,672.0,30.0,63.0,JAAD\scene\0124,1,0068.png
69,pedestrian1,489.0,672.0,30.0,63.0,JAAD\scene\0124,1,0069.png
70,pedestrian1,485.0,672.0,30.0,63.0,JAAD\scene\0124,1,0070.png
