frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian1,1380.0,585.0,143.0,347.0,JAAD\scene\0228,0,0000.png
1,pedestrian1,1406.0,579.0,146.0,365.0,JAAD\scene\0228,0,0001.png
2,pedestrian1,1436.0,570.0,148.0,386.0,JAAD\scene\0228,0,0002.png
3,pedestrian1,1470.0,553.0,149.0,417.0,JAAD\scene\0228,0,0003.png
4,pedestrian1,1508.0,531.0,149.0,450.0,JAAD\scene\0228,0,0004.png
5,pedestrian1,1550.0,520.0,149.0,465.0,JAAD\scene\0228,0,0005.png
6,pedestrian1,1593.0,521.0,155.0,482.0,JAAD\scene\0228,0,0006.png
7,pedestrian1,1643.0,521.0,157.0,499.0,JAAD\scene\0228,0,0007.png
8,pedestrian1,1701.0,522.0,155.0,521.0,JAAD\scene\0228,0,0008.png
9,pedestrian1,1765.0,525.0,149.0,534.0,JAAD\scene\0228,0,0009.png
10,pedestrian1,1830.0,608.0,89.0,458.0,JAAD\scene\0228,0,0010.png
0,pedestrian2,963.0,694.0,21.0,54.0,JAAD\scene\0228,0,0000.png
1,pedestrian2,963.0,694.0,20.0,52.0,JAAD\scene\0228,0,0001.png
2,pedestrian2,964.0,693.0,18.0,51.0,JAAD\scene\0228,0,0002.png
3,pedestrian2,964.0,693.0,17.0,49.0,JAAD\scene\0228,0,0003.png
4,pedestrian2,963.0,688.0,18.0,50.0,JAAD\scene\0228,0,0004.png
5,pedestrian2,962.0,682.0,19.0,51.0,JAAD\scene\0228,0,0005.png
6,pedestrian2,961.0,677.0,20.0,52.0,JAAD\scene\0228,0,0006.png
7,pedestrian2,961.0,679.0,20.0,53.0,JAAD\scene\0228,0,0007.png
8,pedestrian2,960.0,681.0,20.0,54.0,JAAD\scene\0228,0,0008.png
9,pedestrian2,960.0,683.0,20.0,55.0,JAAD\scene\0228,0,0009.png
10,pedestrian2,961.0,688.0,19.0,55.0,JAAD\scene\0228,0,0010.png
11,pedestrian2,962.0,692.0,19.0,55.0,JAAD\scene\0228,0,0011.png
12,pedestrian2,963.0,697.0,18.0,55.0,JAAD\scene\0228,0,0012.png
13,pedestrian2,963.0,696.0,19.0,55.0,JAAD\scene\0228,0,0013.png
14,pedestrian2,964.0,696.0,19.0,55.0,JAAD\scene\0228,0,0014.png
15,pedestrian2,964.0,695.0,20.0,55.0,JAAD\scene\0228,0,0015.png
16,pedestrian2,964.0,694.0,20.0,55.0,JAAD\scene\0228,0,0016.png
17,pedestrian2,965.0,693.0,20.0,56.0,JAAD\scene\0228,0,0017.png
18,pedestrian2,965.0,691.0,20.0,57.0,JAAD\scene\0228,0,0018.png
19,pedestrian2,966.0,690.0,19.0,57.0,JAAD\scene\0228,0,0019.png
20,pedestrian2,966.0,688.0,19.0,58.0,JAAD\scene\0228,0,0020.png
21,pedestrian2,967.0,689.0,20.0,59.0,JAAD\scene\0228,0,0021.png
22,pedestrian2,967.0,689.0,20.0,61.0,JAAD\scene\0228,0,0022.png
23,pedestrian2,968.0,690.0,21.0,62.0,JAAD\scene\0228,0,0023.png
24,pedestrian2,969.0,692.0,21.0,62.0,JAAD\scene\0228,0,0024.png
25,pedestrian2,970.0,694.0,20.0,61.0,JAAD\scene\0228,0,0025.png
26,pedestrian2,971.0,696.0,20.0,61.0,JAAD\scene\0228,0,0026.png
27,pedestrian2,972.0,695.0,21.0,63.0,JAAD\scene\0228,0,0027.png
28,pedestrian2,973.0,694.0,21.0,64.0,JAAD\scene\0228,0,0028.png
29,pedestrian2,974.0,692.0,22.0,66.0,JAAD\scene\0228,0,0029.png
30,pedestrian2,975.0,691.0,22.0,67.0,JAAD\scene\0228,0,0030.png
31,pedestrian2,975.0,690.0,24.0,69.0,JAAD\scene\0228,0,0031.png
32,pedestrian2,975.0,688.0,26.0,71.0,JAAD\scene\0228,0,0032.png
33,pedestrian2,974.0,687.0,27.0,73.0,JAAD\scene\0228,0,0033.png
34,pedestrian2,974.0,685.0,29.0,75.0,JAAD\scene\0228,0,0034.png
35,pedestrian2,977.0,688.0,28.0,75.0,JAAD\scene\0228,0,0035.png
36,pedestrian2,980.0,690.0,28.0,76.0,JAAD\scene\0228,0,0036.png
