frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian,1476.0,536.0,80.0,193.0,JAAD\scene\0163,0,0000.png
1,pedestrian,1481.0,537.0,81.0,196.0,JAAD\scene\0163,0,0001.png
2,pedestrian,1486.0,537.0,83.0,199.0,JAAD\scene\0163,0,0002.png
3,pedestrian,1490.0,538.0,84.0,202.0,JAAD\scene\0163,0,0003.png
4,pedestrian,1495.0,538.0,85.0,205.0,JAAD\scene\0163,0,0004.png
5,pedestrian,1499.0,538.0,85.0,208.0,JAAD\scene\0163,0,0005.png
6,pedestrian,1502.0,537.0,86.0,212.0,JAAD\scene\0163,0,0006.png
7,pedestrian,1506.0,537.0,86.0,215.0,JAAD\scene\0163,0,0007.png
8,pedestrian,1509.0,536.0,87.0,219.0,JAAD\scene\0163,0,0008.png
9,pedestrian,1513.0,536.0,87.0,222.0,JAAD\scene\0163,0,0009.png
10,pedestrian,1517.0,536.0,85.0,225.0,JAAD\scene\0163,0,0010.png
11,pedestrian,1521.0,536.0,83.0,229.0,JAAD\scene\0163,0,0011.png
12,pedestrian,1525.0,537.0,81.0,232.0,JAAD\scene\0163,0,0012.png
13,pedestrian,1529.0,537.0,79.0,236.0,JAAD\scene\0163,0,0013.png
14,pedestrian,1533.0,537.0,77.0,239.0,JAAD\scene\0163,0,0014.png
15,pedestrian,1537.0,538.0,79.0,243.0,JAAD\scene\0163,0,0015.png
16,pedestrian,1541.0,540.0,80.0,246.0,JAAD\scene\0163,0,0016.png
17,pedestrian,1544.0,541.0,82.0,250.0,JAAD\scene\0163,0,0017.png
18,pedestrian,1548.0,543.0,83.0,253.0,JAAD\scene\0163,0,0018.png
19,pedestrian,1552.0,544.0,85.0,257.0,JAAD\scene\0163,0,0019.png
20,pedestrian,1558.0,542.0,88.0,261.0,JAAD\scene\0163,0,0020.png
21,pedestrian,1564.0,540.0,91.0,265.0,JAAD\scene\0163,0,0021.png
22,pedestrian,1571.0,538.0,94.0,270.0,JAAD\scene\0163,0,0022.png
23,pedestrian,1577.0,536.0,97.0,274.0,JAAD\scene\0163,0,0023.png
24,pedestrian,1583.0,534.0,100.0,278.0,JAAD\scene\0163,0,0024.png
25,pedestrian,1586.0,531.0,102.0,283.0,JAAD\scene\0163,0,0025.png
26,pedestrian,1590.0,528.0,103.0,288.0,JAAD\scene\0163,0,0026.png
