frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian1,1135.0,677.0,40.0,80.0,JAAD\scene\0213,0,0000.png
1,pedestrian1,1134.0,677.0,42.0,80.0,JAAD\scene\0213,0,0001.png
2,pedestrian1,1133.0,677.0,43.0,79.0,JAAD\scene\0213,0,0002.png
3,pedestrian1,1132.0,677.0,45.0,79.0,JAAD\scene\0213,0,0003.png
4,pedestrian1,1131.0,677.0,44.0,80.0,JAAD\scene\0213,0,0004.png
5,pedestrian1,1130.0,677.0,44.0,80.0,JAAD\scene\0213,0,0005.png
6,pedestrian1,1129.0,677.0,43.0,81.0,JAAD\scene\0213,0,0006.png
7,pedestrian1,1126.0,678.0,43.0,81.0,JAAD\scene\0213,0,0007.png
8,pedestrian1,1123.0,678.0,44.0,80.0,JAAD\scene\0213,0,0008.png
9,pedestrian1,1120.0,679.0,44.0,80.0,JAAD\scene\0213,0,0009.png
10,pedestrian1,1116.0,679.0,44.0,81.0,JAAD\scene\0213,0,0010.png
11,pedestrian1,1112.0,679.0,44.0,83.0,JAAD\scene\0213,0,0011.png
12,pedestrian1,1107.0,679.0,44.0,84.0,JAAD\scene\0213,0,0012.png
13,pedestrian1,1103.0,679.0,44.0,85.0,JAAD\scene\0213,0,0013.png
14,pedestrian1,1098.0,679.0,44.0,85.0,JAAD\scene\0213,0,0014.png
15,pedestrian1,1092.0,678.0,45.0,85.0,JAAD\scene\0213,0,0015.png
16,pedestrian1,1087.0,678.0,45.0,84.0,JAAD\scene\0213,0,0016.png
17,pedestrian1,1081.0,677.0,45.0,84.0,JAAD\scene\0213,0,0017.png
18,pedestrian1,1075.0,677.0,44.0,86.0,JAAD\scene\0213,0,0018.png
19,pedestrian1,1069.0,676.0,44.0,88.0,JAAD\scene\0213,0,0019.png
20,pedestrian1,1063.0,676.0,43.0,90.0,JAAD\scene\0213,0,0020.png
21,pedestrian1,1058.0,676.0,42.0,91.0,JAAD\scene\0213,0,0021.png
22,pedestrian1,1053.0,676.0,41.0,91.0,JAAD\scene\0213,0,0022.png
23,pedestrian1,1048.0,676.0,40.0,92.0,JAAD\scene\0213,0,0023.png
24,pedestrian1,1041.0,677.0,41.0,93.0,JAAD\scene\0213,0,0024.png
25,pedestrian1,1034.0,679.0,42.0,94.0,JAAD\scene\0213,0,0025.png
26,pedestrian1,1026.0,680.0,43.0,95.0,JAAD\scene\0213,0,0026.png
27,pedestrian1,1019.0,681.0,44.0,96.0,JAAD\scene\0213,0,0027.png
28,pedestrian1,1013.0,682.0,44.0,97.0,JAAD\scene\0213,0,0028.png
29,pedestrian1,1007.0,684.0,45.0,98.0,JAAD\scene\0213,0,0029.png
30,pedestrian1,1001.0,685.0,45.0,99.0,JAAD\scene\0213,0,0030.png
31,pedestrian1,995.0,686.0,45.0,100.0,JAAD\scene\0213,0,0031.png
32,pedestrian1,988.0,685.0,45.0,101.0,JAAD\scene\0213,0,0032.png
33,pedestrian1,981.0,685.0,45.0,102.0,JAAD\scene\0213,0,0033.png
34,pedestrian1,974.0,684.0,45.0,103.0,JAAD\scene\0213,0,0034.png
35,pedestrian1,968.0,682.0,45.0,105.0,JAAD\scene\0213,0,0035.png
36,pedestrian1,961.0,679.0,46.0,106.0,JAAD\scene\0213,0,0036.png
37,pedestrian1,955.0,677.0,46.0,108.0,JAAD\scene\0213,0,0037.png
38,pedestrian1,948.0,676.0,48.0,108.0,JAAD\scene\0213,0,0038.png
39,pedestrian1,940.0,675.0,51.0,108.0,JAAD\scene\0213,0,0039.png
40,pedestrian1,933.0,674.0,53.0,107.0,JAAD\scene\0213,0,0040.png
41,pedestrian1,925.0,673.0,55.0,107.0,JAAD\scene\0213,0,0041.png
42,pedestrian1,919.0,674.0,56.0,108.0,JAAD\scene\0213,0,0042.png
43,pedestrian1,913.0,675.0,56.0,109.0,JAAD\scene\0213,0,0043.png
44,pedestrian1,907.0,675.0,57.0,110.0,JAAD\scene\0213,0,0044.png
45,pedestrian1,901.0,676.0,57.0,111.0,JAAD\scene\0213,0,0045.png
46,pedestrian1,895.0,677.0,57.0,112.0,JAAD\scene\0213,0,0046.png
47,pedestrian1,889.0,679.0,56.0,113.0,JAAD\scene\0213,0,0047.png
48,pedestrian1,883.0,680.0,56.0,114.0,JAAD\scene\0213,0,0048.png
49,pedestrian1,876.0,681.0,58.0,115.0,JAAD\scene\0213,0,0049.png
50,pedestrian1,868.0,683.0,60.0,116.0,JAAD\scene\0213,0,0050.png
51,pedestrian1,861.0,684.0,62.0,117.0,JAAD\scene\0213,0,0051.png
52,pedestrian1,854.0,686.0,63.0,117.0,JAAD\scene\0213,0,0052.png
