frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian1,723.0,383.0,20.0,51.0,JAAD\scene\0063,0,0000.png
1,pedestrian1,723.0,383.0,20.0,50.0,JAAD\scene\0063,0,0001.png
2,pedestrian1,723.0,384.0,20.0,50.0,JAAD\scene\0063,0,0002.png
3,pedestrian1,723.0,384.0,20.0,50.0,JAAD\scene\0063,0,0003.png
4,pedestrian1,723.0,384.0,20.0,50.0,JAAD\scene\0063,0,0004.png
5,pedestrian1,722.0,384.0,20.0,49.0,JAAD\scene\0063,0,0005.png
6,pedestrian1,722.0,385.0,20.0,49.0,JAAD\scene\0063,0,0006.png
7,pedestrian1,722.0,385.0,20.0,49.0,JAAD\scene\0063,0,0007.png
8,pedestrian1,722.0,385.0,20.0,49.0,JAAD\scene\0063,0,0008.png
9,pedestrian1,722.0,385.0,20.0,48.0,JAAD\scene\0063,0,0009.png
10,pedestrian1,722.0,386.0,20.0,48.0,JAAD\scene\0063,0,0010.png
11,pedestrian1,722.0,386.0,20.0,48.0,JAAD\scene\0063,0,0011.png
12,pedestrian1,721.0,386.0,20.0,48.0,JAAD\scene\0063,0,0012.png
13,pedestrian1,721.0,386.0,20.0,47.0,JAAD\scene\0063,0,0013.png
14,pedestrian1,721.0,387.0,20.0,47.0,JAAD\scene\0063,0,0014.png
15,pedestrian1,721.0,387.0,20.0,47.0,JAAD\scene\0063,0,0015.png
16,pedestrian1,721.0,387.0,20.0,47.0,JAAD\scene\0063,0,0016.png
17,pedestrian1,721.0,387.0,20.0,47.0,JAAD\scene\0063,0,0017.png
18,pedestrian1,722.0,387.0,20.0,47.0,JAAD\scene\0063,0,0018.png
19,pedestrian1,722.0,387.0,20.0,47.0,JAAD\scene\0063,0,0019.png
20,pedestrian1,722.0,387.0,20.0,47.0,JAAD\scene\0063,0,0020.png
21,pedestrian1,722.0,387.0,20.0,47.0,JAAD\scene\0063,0,0021.png
22,pedestrian1,722.0,387.0,20.0,47.0,JAAD\scene\0063,0,0022.png
23,pedestrian1,723.0,388.0,20.0,47.0,JAAD\scene\0063,0,0023.png
24,pedestrian1,723.0,388.0,20.0,47.0,JAAD\scene\0063,0,0024.png
25,pedestrian1,723.0,388.0,20.0,47.0,JAAD\scene\0063,0,0025.png
26,pedestrian1,723.0,388.0,20.0,47.0,JAAD\scene\0063,0,0026.png
27,pedestrian1,723.0,388.0,20.0,47.0,JAAD\scene\0063,0,0027.png
28,pedestrian1,724.0,388.0,20.0,47.0,JAAD\scene\0063,0,0028.png
29,pedestrian1,724.0,388.0,20.0,47.0,JAAD\scene\0063,0,0029.png
30,pedestrian1,724.0,388.0,20.0,47.0,JAAD\scene\0063,0,0030.png
31,pedestrian1,724.0,388.0,20.0,47.0,JAAD\scene\0063,0,0031.png
32,pedestrian1,723.0,388.0,20.0,48.0,JAAD\scene\0063,0,0032.png
33,pedestrian1,723.0,388.0,21.0,49.0,JAAD\scene\0063,0,0033.png
34,pedestrian1,723.0,387.0,21.0,49.0,JAAD\scene\0063,0,0034.png
35,pedestrian1,722.0,387.0,21.0,50.0,JAAD\scene\0063,0,0035.png
36,pedestrian1,722.0,387.0,21.0,50.0,JAAD\scene\0063,0,0036.png
37,pedestrian1,722.0,387.0,21.0,51.0,JAAD\scene\0063,0,0037.png
38,pedestrian1,721.0,387.0,22.0,52.0,JAAD\scene\0063,0,0038.png
39,pedestrian1,721.0,392.0,22.0,53.0,JAAD\scene\0063,0,0039.png
40,pedestrian1,721.0,391.0,22.0,53.0,JAAD\scene\0063,0,0040.png
41,pedestrian1,720.0,391.0,22.0,54.0,JAAD\scene\0063,0,0041.png
42,pedestrian1,719.0,391.0,23.0,54.0,JAAD\scene\0063,0,0042.png
43,pedestrian1,719.0,391.0,23.0,55.0,JAAD\scene\0063,0,0043.png
44,pedestrian1,718.0,391.0,24.0,55.0,JAAD\scene\0063,0,0044.png
45,pedestrian1,718.0,390.0,24.0,56.0,JAAD\scene\0063,0,0045.png
46,pedestrian1,717.0,390.0,24.0,56.0,JAAD\scene\0063,0,0046.png
47,pedestrian1,717.0,390.0,25.0,57.0,JAAD\scene\0063,0,0047.png
48,pedestrian1,716.0,390.0,25.0,57.0,JAAD\scene\0063,0,0048.png
49,pedestrian1,716.0,390.0,25.0,58.0,JAAD\scene\0063,0,0049.png
50,pedestrian1,715.0,389.0,26.0,58.0,JAAD\scene\0063,0,0050.png
51,pedestrian1,715.0,389.0,26.0,59.0,JAAD\scene\0063,0,0051.png
52,pedestrian1,714.0,389.0,26.0,59.0,JAAD\scene\0063,0,0052.png
53,pedestrian1,714.0,389.0,27.0,60.0,JAAD\scene\0063,0,0053.png
54,pedestrian1,713.0,388.0,27.0,61.0,JAAD\scene\0063,0,0054.png
55,pedestrian1,713.0,385.0,27.0,63.0,JAAD\scene\0063,0,0055.png
56,pedestrian1,712.0,385.0,27.0,62.0,JAAD\scene\0063,0,0056.png
57,pedestrian1,712.0,385.0,26.0,61.0,JAAD\scene\0063,0,0057.png
58,pedestrian1,711.0,386.0,26.0,60.0,JAAD\scene\0063,0,0058.png
59,pedestrian1,711.0,386.0,26.0,59.0,JAAD\scene\0063,0,0059.png
60,pedestrian1,709.0,387.0,26.0,59.0,JAAD\scene\0063,0,0060.png
61,pedestrian1,708.0,388.0,26.0,59.0,JAAD\scene\0063,0,0061.png
62,pedestrian1,706.0,389.0,26.0,59.0,JAAD\scene\0063,0,0062.png
63,pedestrian1,705.0,390.0,26.0,59.0,JAAD\scene\0063,0,0063.png
64,pedestrian1,703.0,391.0,26.0,59.0,JAAD\scene\0063,0,0064.png
65,pedestrian1,702.0,390.0,27.0,61.0,JAAD\scene\0063,0,0065.png
66,pedestrian1,701.0,390.0,29.0,63.0,JAAD\scene\0063,0,0066.png
67,pedestrian1,700.0,389.0,30.0,65.0,JAAD\scene\0063,0,0067.png
68,pedestrian1,699.0,389.0,32.0,67.0,JAAD\scene\0063,0,0068.png
69,pedestrian1,698.0,388.0,33.0,69.0,JAAD\scene\0063,0,0069.png
70,pedestrian1,698.0,388.0,31.0,69.0,JAAD\scene\0063,0,0070.png
71,pedestrian1,698.0,388.0,28.0,69.0,JAAD\scene\0063,0,0071.png
72,pedestrian1,697.0,389.0,26.0,69.0,JAAD\scene\0063,0,0072.png
73,pedestrian1,697.0,389.0,23.0,69.0,JAAD\scene\0063,0,0073.png
74,pedestrian1,697.0,389.0,21.0,69.0,JAAD\scene\0063,0,0074.png
75,pedestrian1,695.0,389.0,23.0,69.0,JAAD\scene\0063,0,0075.png
76,pedestrian1,693.0,390.0,25.0,68.0,JAAD\scene\0063,0,0076.png
77,pedestrian1,690.0,390.0,26.0,68.0,JAAD\scene\0063,1,0077.png
78,pedestrian1,688.0,391.0,28.0,67.0,JAAD\scene\0063,1,0078.png
79,pedestrian1,686.0,391.0,30.0,67.0,JAAD\scene\0063,1,0079.png
80,pedestrian1,685.0,391.0,30.0,68.0,JAAD\scene\0063,1,0080.png
81,pedestrian1,684.0,391.0,29.0,69.0,JAAD\scene\0063,1,0081.png
82,pedestrian1,683.0,391.0,29.0,69.0,JAAD\scene\0063,1,0082.png
83,pedestrian1,682.0,391.0,29.0,70.0,JAAD\scene\0063,1,0083.png
84,pedestrian1,681.0,391.0,29.0,71.0,JAAD\scene\0063,1,0084.png
85,pedestrian1,679.0,391.0,28.0,72.0,JAAD\scene\0063,1,0085.png
