frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian1,704.0,646.0,47.0,156.0,JAAD\scene\0172,0,0000.png
1,pedestrian1,702.0,646.0,47.0,157.0,JAAD\scene\0172,0,0001.png
2,pedestrian1,700.0,646.0,48.0,158.0,JAAD\scene\0172,0,0002.png
3,pedestrian1,698.0,646.0,48.0,159.0,JAAD\scene\0172,0,0003.png
4,pedestrian1,696.0,646.0,49.0,160.0,JAAD\scene\0172,0,0004.png
5,pedestrian1,695.0,645.0,49.0,161.0,JAAD\scene\0172,0,0005.png
6,pedestrian1,693.0,645.0,50.0,162.0,JAAD\scene\0172,0,0006.png
7,pedestrian1,691.0,645.0,50.0,163.0,JAAD\scene\0172,0,0007.png
8,pedestrian1,689.0,645.0,51.0,164.0,JAAD\scene\0172,0,0008.png
9,pedestrian1,687.0,645.0,51.0,165.0,JAAD\scene\0172,0,0009.png
10,pedestrian1,685.0,644.0,52.0,166.0,JAAD\scene\0172,0,0010.png
11,pedestrian1,682.0,643.0,52.0,168.0,JAAD\scene\0172,0,0011.png
12,pedestrian1,680.0,641.0,53.0,169.0,JAAD\scene\0172,0,0012.png
13,pedestrian1,678.0,640.0,53.0,171.0,JAAD\scene\0172,0,0013.png
14,pedestrian1,676.0,639.0,54.0,172.0,JAAD\scene\0172,0,0014.png
15,pedestrian1,673.0,638.0,54.0,173.0,JAAD\scene\0172,0,0015.png
16,pedestrian1,671.0,637.0,55.0,175.0,JAAD\scene\0172,0,0016.png
17,pedestrian1,669.0,635.0,55.0,176.0,JAAD\scene\0172,0,0017.png
18,pedestrian1,666.0,634.0,56.0,178.0,JAAD\scene\0172,0,0018.png
19,pedestrian1,664.0,633.0,56.0,179.0,JAAD\scene\0172,0,0019.png
20,pedestrian1,662.0,633.0,56.0,180.0,JAAD\scene\0172,0,0020.png
21,pedestrian1,660.0,633.0,56.0,181.0,JAAD\scene\0172,0,0021.png
22,pedestrian1,658.0,633.0,56.0,181.0,JAAD\scene\0172,0,0022.png
23,pedestrian1,656.0,633.0,56.0,182.0,JAAD\scene\0172,0,0023.png
24,pedestrian1,654.0,633.0,56.0,183.0,JAAD\scene\0172,0,0024.png
25,pedestrian1,652.0,632.0,56.0,184.0,JAAD\scene\0172,0,0025.png
26,pedestrian1,650.0,632.0,56.0,185.0,JAAD\scene\0172,0,0026.png
27,pedestrian1,648.0,632.0,56.0,185.0,JAAD\scene\0172,0,0027.png
28,pedestrian1,646.0,632.0,56.0,186.0,JAAD\scene\0172,0,0028.png
29,pedestrian1,644.0,632.0,56.0,187.0,JAAD\scene\0172,0,0029.png
30,pedestrian1,642.0,632.0,56.0,189.0,JAAD\scene\0172,0,0030.png
31,pedestrian1,640.0,632.0,57.0,190.0,JAAD\scene\0172,0,0031.png
