frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian,1290.0,621.0,20.0,51.0,JAAD\scene\0044,0,0000.png
1,pedestrian,1291.0,621.0,17.0,52.0,JAAD\scene\0044,0,0001.png
2,pedestrian,1289.0,621.0,18.0,53.0,JAAD\scene\0044,0,0002.png
3,pedestrian,1288.0,621.0,18.0,53.0,JAAD\scene\0044,0,0003.png
4,pedestrian,1286.0,621.0,19.0,54.0,JAAD\scene\0044,0,0004.png
5,pedestrian,1285.0,622.0,20.0,55.0,JAAD\scene\0044,0,0005.png
6,pedestrian,1283.0,622.0,21.0,56.0,JAAD\scene\0044,0,0006.png
7,pedestrian,1282.0,622.0,21.0,56.0,JAAD\scene\0044,0,0007.png
8,pedestrian,1280.0,622.0,22.0,57.0,JAAD\scene\0044,0,0008.png
9,pedestrian,1279.0,622.0,23.0,58.0,JAAD\scene\0044,0,0009.png
10,pedestrian,1279.0,622.0,23.0,59.0,JAAD\scene\0044,0,0010.png
11,pedestrian,1278.0,621.0,22.0,59.0,JAAD\scene\0044,0,0011.png
12,pedestrian,1278.0,621.0,22.0,60.0,JAAD\scene\0044,0,0012.png
13,pedestrian,1278.0,621.0,22.0,60.0,JAAD\scene\0044,0,0013.png
14,pedestrian,1278.0,621.0,22.0,61.0,JAAD\scene\0044,0,0014.png
15,pedestrian,1277.0,620.0,21.0,62.0,JAAD\scene\0044,0,0015.png
16,pedestrian,1277.0,620.0,21.0,62.0,JAAD\scene\0044,0,0016.png
17,pedestrian,1277.0,620.0,21.0,63.0,JAAD\scene\0044,0,0017.png
18,pedestrian,1276.0,619.0,20.0,63.0,JAAD\scene\0044,0,0018.png
19,pedestrian,1276.0,619.0,20.0,64.0,JAAD\scene\0044,0,0019.png
20,pedestrian,1275.0,620.0,21.0,64.0,JAAD\scene\0044,0,0020.png
21,pedestrian,1274.0,620.0,21.0,65.0,JAAD\scene\0044,0,0021.png
22,pedestrian,1273.0,621.0,22.0,65.0,JAAD\scene\0044,0,0022.png
23,pedestrian,1272.0,621.0,22.0,65.0,JAAD\scene\0044,0,0023.png
24,pedestrian,1272.0,622.0,23.0,66.0,JAAD\scene\0044,0,0024.png
25,pedestrian,1271.0,622.0,24.0,66.0,JAAD\scene\0044,0,0025.png
26,pedestrian,1270.0,623.0,24.0,66.0,JAAD\scene\0044,0,0026.png
27,pedestrian,1269.0,623.0,25.0,66.0,JAAD\scene\0044,0,0027.png
28,pedestrian,1268.0,624.0,25.0,67.0,JAAD\scene\0044,0,0028.png
29,pedestrian,1267.0,624.0,26.0,67.0,JAAD\scene\0044,0,0029.png
30,pedestrian,1267.0,624.0,26.0,68.0,JAAD\scene\0044,0,0030.png
31,pedestrian,1267.0,623.0,26.0,69.0,JAAD\scene\0044,0,0031.png
32,pedestrian,1267.0,623.0,26.0,70.0,JAAD\scene\0044,0,0032.png
33,pedestrian,1267.0,622.0,26.0,71.0,JAAD\scene\0044,0,0033.png
34,pedestrian,1267.0,622.0,26.0,72.0,JAAD\scene\0044,0,0034.png
35,pedestrian,1266.0,621.0,25.0,72.0,JAAD\scene\0044,0,0035.png
36,pedestrian,1266.0,621.0,25.0,73.0,JAAD\scene\0044,0,0036.png
37,pedestrian,1266.0,620.0,25.0,74.0,JAAD\scene\0044,0,0037.png
38,pedestrian,1266.0,620.0,25.0,75.0,JAAD\scene\0044,0,0038.png
39,pedestrian,1266.0,619.0,25.0,76.0,JAAD\scene\0044,0,0039.png
40,pedestrian,1266.0,619.0,26.0,77.0,JAAD\scene\0044,0,0040.png
41,pedestrian,1265.0,618.0,26.0,79.0,JAAD\scene\0044,0,0041.png
42,pedestrian,1265.0,618.0,27.0,80.0,JAAD\scene\0044,0,0042.png
