frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian1,790.0,631.0,20.0,29.0,JAAD\scene\0216,1,0000.png
1,pedestrian1,795.0,631.0,11.0,29.0,JAAD\scene\0216,1,0001.png
2,pedestrian1,795.0,631.0,12.0,30.0,JAAD\scene\0216,1,0002.png
3,pedestrian1,796.0,631.0,12.0,30.0,JAAD\scene\0216,1,0003.png
4,pedestrian1,796.0,631.0,13.0,31.0,JAAD\scene\0216,1,0004.png
5,pedestrian1,797.0,631.0,13.0,31.0,JAAD\scene\0216,1,0005.png
6,pedestrian1,798.0,632.0,13.0,31.0,JAAD\scene\0216,1,0006.png
7,pedestrian1,800.0,634.0,13.0,32.0,JAAD\scene\0216,1,0007.png
8,pedestrian1,801.0,635.0,12.0,32.0,JAAD\scene\0216,1,0008.png
9,pedestrian1,802.0,636.0,12.0,32.0,JAAD\scene\0216,1,0009.png
10,pedestrian1,802.0,637.0,13.0,32.0,JAAD\scene\0216,1,0010.png
11,pedestrian1,801.0,638.0,13.0,33.0,JAAD\scene\0216,1,0011.png
12,pedestrian1,801.0,639.0,14.0,33.0,JAAD\scene\0216,1,0012.png
13,pedestrian1,801.0,640.0,14.0,32.0,JAAD\scene\0216,1,0013.png
14,pedestrian1,800.0,641.0,14.0,32.0,JAAD\scene\0216,1,0014.png
15,pedestrian1,800.0,642.0,14.0,31.0,JAAD\scene\0216,1,0015.png
16,pedestrian1,799.0,643.0,14.0,30.0,JAAD\scene\0216,1,0016.png
17,pedestrian1,799.0,644.0,14.0,31.0,JAAD\scene\0216,1,0017.png
18,pedestrian1,798.0,646.0,13.0,32.0,JAAD\scene\0216,1,0018.png
19,pedestrian1,798.0,647.0,13.0,33.0,JAAD\scene\0216,1,0019.png
20,pedestrian1,798.0,649.0,13.0,33.0,JAAD\scene\0216,1,0020.png
21,pedestrian1,797.0,651.0,14.0,32.0,JAAD\scene\0216,1,0021.png
22,pedestrian1,797.0,653.0,14.0,32.0,JAAD\scene\0216,1,0022.png
23,pedestrian1,796.0,655.0,14.0,31.0,JAAD\scene\0216,1,0023.png
24,pedestrian1,795.0,655.0,14.0,32.0,JAAD\scene\0216,1,0024.png
25,pedestrian1,794.0,655.0,14.0,32.0,JAAD\scene\0216,1,0025.png
26,pedestrian1,793.0,655.0,14.0,33.0,JAAD\scene\0216,1,0026.png
27,pedestrian1,792.0,655.0,14.0,33.0,JAAD\scene\0216,1,0027.png
28,pedestrian1,790.0,653.0,14.0,32.0,JAAD\scene\0216,1,0028.png
29,pedestrian1,789.0,652.0,14.0,32.0,JAAD\scene\0216,1,0029.png
30,pedestrian1,787.0,650.0,14.0,31.0,JAAD\scene\0216,1,0030.png
31,pedestrian1,786.0,649.0,14.0,31.0,JAAD\scene\0216,1,0031.png
32,pedestrian1,785.0,649.0,14.0,32.0,JAAD\scene\0216,1,0032.png
33,pedestrian1,785.0,648.0,14.0,32.0,JAAD\scene\0216,1,0033.png
34,pedestrian1,784.0,648.0,14.0,33.0,JAAD\scene\0216,1,0034.png
35,pedestrian1,783.0,647.0,14.0,33.0,JAAD\scene\0216,1,0035.png
36,pedestrian1,782.0,647.0,14.0,34.0,JAAD\scene\0216,1,0036.png
37,pedestrian1,781.0,646.0,14.0,34.0,JAAD\scene\0216,1,0037.png
38,pedestrian1,781.0,645.0,14.0,34.0,JAAD\scene\0216,1,0038.png
39,pedestrian1,780.0,645.0,14.0,35.0,JAAD\scene\0216,1,0039.png
40,pedestrian1,779.0,644.0,15.0,35.0,JAAD\scene\0216,1,0040.png
41,pedestrian1,778.0,644.0,15.0,36.0,JAAD\scene\0216,1,0041.png
42,pedestrian1,778.0,643.0,15.0,36.0,JAAD\scene\0216,1,0042.png
43,pedestrian1,777.0,642.0,15.0,36.0,JAAD\scene\0216,1,0043.png
44,pedestrian1,776.0,642.0,15.0,37.0,JAAD\scene\0216,1,0044.png
45,pedestrian1,775.0,641.0,15.0,37.0,JAAD\scene\0216,1,0045.png
46,pedestrian1,774.0,641.0,15.0,38.0,JAAD\scene\0216,1,0046.png
47,pedestrian1,774.0,640.0,15.0,38.0,JAAD\scene\0216,1,0047.png
48,pedestrian1,773.0,640.0,15.0,39.0,JAAD\scene\0216,1,0048.png
49,pedestrian1,772.0,639.0,15.0,39.0,JAAD\scene\0216,1,0049.png
50,pedestrian1,770.0,642.0,17.0,38.0,JAAD\scene\0216,1,0050.png
51,pedestrian1,767.0,644.0,20.0,38.0,JAAD\scene\0216,1,0051.png
52,pedestrian1,765.0,647.0,22.0,37.0,JAAD\scene\0216,1,0052.png
53,pedestrian1,763.0,648.0,23.0,38.0,JAAD\scene\0216,1,0053.png
54,pedestrian1,760.0,649.0,24.0,38.0,JAAD\scene\0216,1,0054.png
55,pedestrian1,758.0,650.0,25.0,39.0,JAAD\scene\0216,1,0055.png
56,pedestrian1,758.0,652.0,24.0,39.0,JAAD\scene\0216,1,0056.png
57,pedestrian1,758.0,655.0,22.0,39.0,JAAD\scene\0216,1,0057.png
58,pedestrian1,758.0,657.0,21.0,39.0,JAAD\scene\0216,1,0058.png
59,pedestrian1,758.0,655.0,20.0,41.0,JAAD\scene\0216,1,0059.png
60,pedestrian1,758.0,653.0,20.0,43.0,JAAD\scene\0216,1,0060.png
61,pedestrian1,758.0,651.0,19.0,45.0,JAAD\scene\0216,1,0061.png
62,pedestrian1,758.0,651.0,19.0,45.0,JAAD\scene\0216,1,0062.png
63,pedestrian1,757.0,652.0,18.0,45.0,JAAD\scene\0216,1,0063.png
64,pedestrian1,757.0,652.0,18.0,45.0,JAAD\scene\0216,1,0064.png
65,pedestrian1,755.0,651.0,22.0,46.0,JAAD\scene\0216,1,0065.png
66,pedestrian1,752.0,651.0,25.0,47.0,JAAD\scene\0216,1,0066.png
67,pedestrian1,750.0,650.0,29.0,48.0,JAAD\scene\0216,1,0067.png
68,pedestrian1,748.0,648.0,29.0,48.0,JAAD\scene\0216,1,0068.png
69,pedestrian1,747.0,646.0,30.0,48.0,JAAD\scene\0216,1,0069.png
70,pedestrian1,745.0,644.0,30.0,48.0,JAAD\scene\0216,1,0070.png
71,pedestrian1,744.0,642.0,30.0,48.0,JAAD\scene\0216,1,0071.png
72,pedestrian1,744.0,640.0,30.0,48.0,JAAD\scene\0216,1,0072.png
73,pedestrian1,743.0,638.0,30.0,48.0,JAAD\scene\0216,1,0073.png
74,pedestrian1,745.0,637.0,27.0,50.0,JAAD\scene\0216,1,0074.png
75,pedestrian1,746.0,635.0,25.0,51.0,JAAD\scene\0216,1,0075.png
76,pedestrian1,748.0,634.0,22.0,53.0,JAAD\scene\0216,1,0076.png
77,pedestrian1,750.0,635.0,20.0,53.0,JAAD\scene\0216,1,0077.png
78,pedestrian1,751.0,636.0,17.0,52.0,JAAD\scene\0216,1,0078.png
79,pedestrian1,753.0,637.0,15.0,52.0,JAAD\scene\0216,1,0079.png
80,pedestrian1,751.0,638.0,19.0,53.0,JAAD\scene\0216,1,0080.png
81,pedestrian1,750.0,638.0,22.0,54.0,JAAD\scene\0216,1,0081.png
