frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian,357.0,465.0,83.0,288.0,JAAD\scene\0222,0,0000.png
1,pedestrian,348.0,464.0,87.0,290.0,JAAD\scene\0222,0,0001.png
2,pedestrian,341.0,464.0,91.0,291.0,JAAD\scene\0222,0,0002.png
3,pedestrian,336.0,463.0,95.0,292.0,JAAD\scene\0222,0,0003.png
4,pedestrian,332.0,462.0,98.0,293.0,JAAD\scene\0222,0,0004.png
5,pedestrian,331.0,462.0,99.0,295.0,JAAD\scene\0222,0,0005.png
6,pedestrian,320.0,461.0,102.0,296.0,JAAD\scene\0222,0,0006.png
7,pedestrian,312.0,460.0,105.0,297.0,JAAD\scene\0222,0,0007.png
8,pedestrian,307.0,460.0,107.0,298.0,JAAD\scene\0222,0,0008.png
9,pedestrian,304.0,459.0,109.0,300.0,JAAD\scene\0222,0,0009.png
10,pedestrian,304.0,458.0,109.0,301.0,JAAD\scene\0222,0,0010.png
11,pedestrian,289.0,458.0,112.0,302.0,JAAD\scene\0222,0,0011.png
12,pedestrian,281.0,457.0,113.0,303.0,JAAD\scene\0222,0,0012.png
13,pedestrian,276.0,456.0,113.0,305.0,JAAD\scene\0222,0,0013.png
14,pedestrian,274.0,455.0,114.0,306.0,JAAD\scene\0222,0,0014.png
15,pedestrian,274.0,455.0,114.0,307.0,JAAD\scene\0222,0,0015.png
16,pedestrian,267.0,454.0,114.0,312.0,JAAD\scene\0222,0,0016.png
17,pedestrian,260.0,453.0,114.0,317.0,JAAD\scene\0222,0,0017.png
18,pedestrian,252.0,453.0,114.0,321.0,JAAD\scene\0222,0,0018.png
19,pedestrian,244.0,452.0,114.0,325.0,JAAD\scene\0222,0,0019.png
20,pedestrian,236.0,451.0,114.0,329.0,JAAD\scene\0222,0,0020.png
21,pedestrian,227.0,451.0,114.0,332.0,JAAD\scene\0222,0,0021.png
22,pedestrian,216.0,450.0,115.0,336.0,JAAD\scene\0222,0,0022.png
23,pedestrian,205.0,449.0,116.0,339.0,JAAD\scene\0222,0,0023.png
24,pedestrian,193.0,449.0,118.0,342.0,JAAD\scene\0222,0,0024.png
25,pedestrian,181.0,448.0,119.0,346.0,JAAD\scene\0222,0,0025.png
26,pedestrian,170.0,447.0,121.0,348.0,JAAD\scene\0222,0,0026.png
27,pedestrian,160.0,447.0,123.0,351.0,JAAD\scene\0222,0,0027.png
28,pedestrian,153.0,446.0,125.0,354.0,JAAD\scene\0222,0,0028.png
29,pedestrian,148.0,445.0,127.0,357.0,JAAD\scene\0222,0,0029.png
30,pedestrian,146.0,445.0,128.0,374.0,JAAD\scene\0222,0,0030.png
31,pedestrian,135.0,444.0,132.0,379.0,JAAD\scene\0222,0,0031.png
32,pedestrian,124.0,443.0,135.0,385.0,JAAD\scene\0222,0,0032.png
33,pedestrian,114.0,443.0,138.0,390.0,JAAD\scene\0222,0,0033.png
34,pedestrian,107.0,442.0,141.0,394.0,JAAD\scene\0222,0,0034.png
35,pedestrian,104.0,441.0,143.0,398.0,JAAD\scene\0222,0,0035.png
36,pedestrian,93.0,441.0,145.0,403.0,JAAD\scene\0222,0,0036.png
37,pedestrian,82.0,440.0,148.0,409.0,JAAD\scene\0222,0,0037.png
38,pedestrian,72.0,439.0,150.0,414.0,JAAD\scene\0222,0,0038.png
39,pedestrian,64.0,438.0,152.0,419.0,JAAD\scene\0222,0,0039.png
40,pedestrian,62.0,438.0,154.0,421.0,JAAD\scene\0222,0,0040.png
41,pedestrian,54.0,437.0,157.0,426.0,JAAD\scene\0222,0,0041.png
42,pedestrian,45.0,436.0,160.0,431.0,JAAD\scene\0222,0,0042.png
43,pedestrian,38.0,436.0,162.0,435.0,JAAD\scene\0222,0,0043.png
44,pedestrian,32.0,435.0,165.0,439.0,JAAD\scene\0222,0,0044.png
45,pedestrian,30.0,434.0,166.0,441.0,JAAD\scene\0222,0,0045.png
46,pedestrian,27.0,434.0,165.0,443.0,JAAD\scene\0222,0,0046.png
47,pedestrian,25.0,433.0,163.0,446.0,JAAD\scene\0222,0,0047.png
48,pedestrian,23.0,432.0,162.0,449.0,JAAD\scene\0222,0,0048.png
49,pedestrian,22.0,432.0,160.0,451.0,JAAD\scene\0222,0,0049.png
50,pedestrian,22.0,431.0,160.0,452.0,JAAD\scene\0222,0,0050.png
51,pedestrian,22.0,430.0,160.0,452.0,JAAD\scene\0222,0,0051.png
52,pedestrian,22.0,430.0,160.0,453.0,JAAD\scene\0222,0,0052.png
53,pedestrian,25.0,428.0,160.0,453.0,JAAD\scene\0222,0,0053.png
54,pedestrian,26.0,428.0,160.0,454.0,JAAD\scene\0222,0,0054.png
55,pedestrian,26.0,428.0,160.0,454.0,JAAD\scene\0222,1,0055.png
56,pedestrian,24.0,428.0,160.0,454.0,JAAD\scene\0222,1,0056.png
57,pedestrian,20.0,430.0,161.0,454.0,JAAD\scene\0222,1,0057.png
58,pedestrian,16.0,433.0,161.0,454.0,JAAD\scene\0222,1,0058.png
59,pedestrian,14.0,434.0,162.0,454.0,JAAD\scene\0222,1,0059.png
60,pedestrian,17.0,436.0,165.0,456.0,JAAD\scene\0222,1,0060.png
61,pedestrian,23.0,437.0,172.0,464.0,JAAD\scene\0222,1,0061.png
62,pedestrian,32.0,438.0,180.0,473.0,JAAD\scene\0222,1,0062.png
63,pedestrian,42.0,439.0,187.0,483.0,JAAD\scene\0222,1,0063.png
64,pedestrian,53.0,440.0,193.0,490.0,JAAD\scene\0222,1,0064.png
65,pedestrian,64.0,441.0,196.0,493.0,JAAD\scene\0222,1,0065.png
66,pedestrian,74.0,442.0,195.0,492.0,JAAD\scene\0222,1,0066.png
67,pedestrian,85.0,444.0,194.0,491.0,JAAD\scene\0222,1,0067.png
68,pedestrian,96.0,445.0,192.0,489.0,JAAD\scene\0222,1,0068.png
69,pedestrian,108.0,447.0,190.0,487.0,JAAD\scene\0222,1,0069.png
70,pedestrian,121.0,447.0,189.0,486.0,JAAD\scene\0222,1,0070.png
71,pedestrian,133.0,447.0,191.0,486.0,JAAD\scene\0222,1,0071.png
72,pedestrian,146.0,446.0,194.0,486.0,JAAD\scene\0222,1,0072.png
73,pedestrian,159.0,445.0,199.0,486.0,JAAD\scene\0222,1,0073.png
74,pedestrian,172.0,443.0,205.0,485.0,JAAD\scene\0222,1,0074.png
75,pedestrian,186.0,442.0,206.0,485.0,JAAD\scene\0222,1,0075.png
76,pedestrian,194.0,443.0,215.0,483.0,JAAD\scene\0222,1,0076.png
77,pedestrian,202.0,445.0,225.0,480.0,JAAD\scene\0222,1,0077.png
78,pedestrian,211.0,447.0,235.0,478.0,JAAD\scene\0222,1,0078.png
79,pedestrian,220.0,448.0,242.0,476.0,JAAD\scene\0222,1,0079.png
80,pedestrian,230.0,449.0,244.0,475.0,JAAD\scene\0222,1,0080.png
81,pedestrian,250.0,446.0,234.0,479.0,JAAD\scene\0222,1,0081.png
82,pedestrian,270.0,442.0,223.0,482.0,JAAD\scene\0222,1,0082.png
83,pedestrian,289.0,439.0,212.0,486.0,JAAD\scene\0222,1,0083.png
84,pedestrian,308.0,437.0,205.0,488.0,JAAD\scene\0222,1,0084.png
85,pedestrian,327.0,435.0,202.0,489.0,JAAD\scene\0222,1,0085.png
86,pedestrian,345.0,435.0,202.0,487.0,JAAD\scene\0222,1,0086.png
87,pedestrian,363.0,435.0,202.0,484.0,JAAD\scene\0222,1,0087.png
88,pedestrian,381.0,436.0,202.0,482.0,JAAD\scene\0222,1,0088.png
89,pedestrian,399.0,436.0,202.0,480.0,JAAD\scene\0222,1,0089.png
90,pedestrian,416.0,436.0,202.0,479.0,JAAD\scene\0222,1,0090.png
91,pedestrian,418.0,436.0,219.0,481.0,JAAD\scene\0222,1,0091.png
92,pedestrian,420.0,436.0,239.0,483.0,JAAD\scene\0222,1,0092.png
93,pedestrian,422.0,436.0,257.0,485.0,JAAD\scene\0222,1,0093.png
94,pedestrian,425.0,436.0,270.0,487.0,JAAD\scene\0222,1,0094.png
95,pedestrian,428.0,436.0,276.0,488.0,JAAD\scene\0222,1,0095.png
96,pedestrian,454.0,434.0,261.0,486.0,JAAD\scene\0222,1,0096.png
97,pedestrian,481.0,432.0,246.0,483.0,JAAD\scene\0222,1,0097.png
98,pedestrian,507.0,430.0,232.0,481.0,JAAD\scene\0222,1,0098.png
99,pedestrian,532.0,428.0,221.0,479.0,JAAD\scene\0222,1,0099.png
100,pedestrian,554.0,427.0,215.0,478.0,JAAD\scene\0222,1,0100.png
101,pedestrian,575.0,425.0,212.0,478.0,JAAD\scene\0222,1,0101.png
102,pedestrian,597.0,424.0,209.0,478.0,JAAD\scene\0222,1,0102.png
103,pedestrian,618.0,422.0,207.0,478.0,JAAD\scene\0222,1,0103.png
104,pedestrian,639.0,421.0,204.0,478.0,JAAD\scene\0222,1,0104.png
105,pedestrian,660.0,420.0,201.0,478.0,JAAD\scene\0222,1,0105.png
106,pedestrian,676.0,419.0,201.0,479.0,JAAD\scene\0222,1,0106.png
107,pedestrian,692.0,418.0,200.0,479.0,JAAD\scene\0222,1,0107.png
108,pedestrian,708.0,417.0,199.0,480.0,JAAD\scene\0222,1,0108.png
109,pedestrian,724.0,416.0,198.0,480.0,JAAD\scene\0222,1,0109.png
