frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian,531.0,620.0,32.0,72.0,JAAD\scene\0060,0,0000.png
1,pedestrian,523.0,619.0,33.0,73.0,JAAD\scene\0060,0,0001.png
2,pedestrian,515.0,619.0,35.0,75.0,JAAD\scene\0060,0,0002.png
3,pedestrian,507.0,618.0,37.0,76.0,JAAD\scene\0060,0,0003.png
4,pedestrian,502.0,618.0,38.0,77.0,JAAD\scene\0060,0,0004.png
5,pedestrian,500.0,617.0,40.0,78.0,JAAD\scene\0060,0,0005.png
6,pedestrian,491.0,617.0,41.0,80.0,JAAD\scene\0060,0,0006.png
7,pedestrian,483.0,616.0,42.0,81.0,JAAD\scene\0060,0,0007.png
8,pedestrian,475.0,616.0,43.0,82.0,JAAD\scene\0060,0,0008.png
9,pedestrian,467.0,615.0,44.0,84.0,JAAD\scene\0060,0,0009.png
10,pedestrian,466.0,615.0,48.0,85.0,JAAD\scene\0060,0,0010.png
11,pedestrian,458.0,615.0,49.0,86.0,JAAD\scene\0060,0,0011.png
12,pedestrian,450.0,615.0,49.0,86.0,JAAD\scene\0060,0,0012.png
13,pedestrian,442.0,615.0,50.0,87.0,JAAD\scene\0060,0,0013.png
14,pedestrian,434.0,615.0,50.0,88.0,JAAD\scene\0060,0,0014.png
15,pedestrian,427.0,615.0,51.0,89.0,JAAD\scene\0060,0,0015.png
16,pedestrian,421.0,615.0,51.0,89.0,JAAD\scene\0060,0,0016.png
17,pedestrian,414.0,615.0,52.0,90.0,JAAD\scene\0060,0,0017.png
18,pedestrian,409.0,615.0,52.0,91.0,JAAD\scene\0060,0,0018.png
19,pedestrian,404.0,615.0,53.0,92.0,JAAD\scene\0060,0,0019.png
20,pedestrian,399.0,615.0,53.0,92.0,JAAD\scene\0060,0,0020.png
21,pedestrian,395.0,615.0,54.0,93.0,JAAD\scene\0060,0,0021.png
22,pedestrian,392.0,615.0,55.0,94.0,JAAD\scene\0060,0,0022.png
23,pedestrian,390.0,615.0,55.0,95.0,JAAD\scene\0060,0,0023.png
24,pedestrian,388.0,615.0,56.0,96.0,JAAD\scene\0060,0,0024.png
25,pedestrian,388.0,615.0,57.0,97.0,JAAD\scene\0060,0,0025.png
26,pedestrian,381.0,614.0,53.0,98.0,JAAD\scene\0060,0,0026.png
27,pedestrian,376.0,614.0,50.0,99.0,JAAD\scene\0060,0,0027.png
28,pedestrian,373.0,614.0,48.0,100.0,JAAD\scene\0060,0,0028.png
29,pedestrian,361.0,614.0,51.0,102.0,JAAD\scene\0060,0,0029.png
30,pedestrian,349.0,614.0,53.0,104.0,JAAD\scene\0060,0,0030.png
