frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian,556.0,696.0,44.0,89.0,JAAD\scene\0086,0,0000.png
1,pedestrian,556.0,696.0,43.0,90.0,JAAD\scene\0086,0,0001.png
2,pedestrian,556.0,695.0,42.0,91.0,JAAD\scene\0086,0,0002.png
3,pedestrian,556.0,695.0,42.0,91.0,JAAD\scene\0086,0,0003.png
4,pedestrian,556.0,694.0,41.0,92.0,JAAD\scene\0086,0,0004.png
5,pedestrian,557.0,694.0,40.0,93.0,JAAD\scene\0086,0,0005.png
6,pedestrian,557.0,693.0,39.0,94.0,JAAD\scene\0086,0,0006.png
7,pedestrian,557.0,693.0,39.0,94.0,JAAD\scene\0086,0,0007.png
8,pedestrian,557.0,692.0,38.0,95.0,JAAD\scene\0086,0,0008.png
9,pedestrian,557.0,692.0,37.0,96.0,JAAD\scene\0086,0,0009.png
10,pedestrian,557.0,692.0,37.0,96.0,JAAD\scene\0086,0,0010.png
11,pedestrian,557.0,691.0,37.0,96.0,JAAD\scene\0086,0,0011.png
12,pedestrian,557.0,691.0,37.0,96.0,JAAD\scene\0086,0,0012.png
13,pedestrian,557.0,690.0,37.0,96.0,JAAD\scene\0086,0,0013.png
14,pedestrian,557.0,690.0,38.0,97.0,JAAD\scene\0086,0,0014.png
15,pedestrian,557.0,690.0,38.0,97.0,JAAD\scene\0086,0,0015.png
16,pedestrian,557.0,689.0,38.0,97.0,JAAD\scene\0086,0,0016.png
17,pedestrian,557.0,689.0,38.0,97.0,JAAD\scene\0086,0,0017.png
18,pedestrian,557.0,688.0,38.0,97.0,JAAD\scene\0086,0,0018.png
19,pedestrian,558.0,688.0,38.0,97.0,JAAD\scene\0086,0,0019.png
20,pedestrian,558.0,688.0,38.0,97.0,JAAD\scene\0086,0,0020.png
21,pedestrian,558.0,687.0,38.0,97.0,JAAD\scene\0086,0,0021.png
22,pedestrian,558.0,687.0,38.0,97.0,JAAD\scene\0086,0,0022.png
23,pedestrian,558.0,686.0,38.0,97.0,JAAD\scene\0086,0,0023.png
24,pedestrian,558.0,686.0,39.0,98.0,JAAD\scene\0086,0,0024.png
25,pedestrian,558.0,686.0,39.0,98.0,JAAD\scene\0086,0,0025.png
26,pedestrian,558.0,685.0,39.0,98.0,JAAD\scene\0086,0,0026.png
27,pedestrian,558.0,685.0,39.0,98.0,JAAD\scene\0086,0,0027.png
28,pedestrian,558.0,684.0,39.0,98.0,JAAD\scene\0086,0,0028.png
29,pedestrian,558.0,684.0,39.0,98.0,JAAD\scene\0086,0,0029.png
30,pedestrian,559.0,683.0,39.0,99.0,JAAD\scene\0086,0,0030.png
31,pedestrian,560.0,682.0,39.0,100.0,JAAD\scene\0086,0,0031.png
32,pedestrian,560.0,681.0,39.0,102.0,JAAD\scene\0086,1,0032.png
33,pedestrian,561.0,680.0,39.0,103.0,JAAD\scene\0086,1,0033.png
34,pedestrian,562.0,679.0,39.0,104.0,JAAD\scene\0086,1,0034.png
35,pedestrian,563.0,678.0,39.0,105.0,JAAD\scene\0086,1,0035.png
36,pedestrian,564.0,677.0,39.0,106.0,JAAD\scene\0086,1,0036.png
37,pedestrian,564.0,676.0,39.0,108.0,JAAD\scene\0086,1,0037.png
38,pedestrian,565.0,675.0,39.0,109.0,JAAD\scene\0086,1,0038.png
39,pedestrian,566.0,674.0,39.0,110.0,JAAD\scene\0086,1,0039.png
40,pedestrian,568.0,677.0,40.0,111.0,JAAD\scene\0086,1,0040.png
41,pedestrian,569.0,680.0,40.0,111.0,JAAD\scene\0086,1,0041.png
42,pedestrian,571.0,683.0,41.0,112.0,JAAD\scene\0086,1,0042.png
43,pedestrian,572.0,686.0,41.0,112.0,JAAD\scene\0086,1,0043.png
44,pedestrian,574.0,689.0,42.0,113.0,JAAD\scene\0086,1,0044.png
45,pedestrian,576.0,691.0,43.0,114.0,JAAD\scene\0086,1,0045.png
46,pedestrian,577.0,694.0,43.0,114.0,JAAD\scene\0086,1,0046.png
47,pedestrian,579.0,697.0,44.0,115.0,JAAD\scene\0086,1,0047.png
48,pedestrian,580.0,700.0,44.0,115.0,JAAD\scene\0086,1,0048.png
49,pedestrian,582.0,703.0,45.0,116.0,JAAD\scene\0086,1,0049.png
50,pedestrian,582.0,702.0,48.0,117.0,JAAD\scene\0086,1,0050.png
51,pedestrian,582.0,700.0,50.0,117.0,JAAD\scene\0086,1,0051.png
52,pedestrian,582.0,699.0,53.0,118.0,JAAD\scene\0086,1,0052.png
53,pedestrian,582.0,697.0,55.0,118.0,JAAD\scene\0086,1,0053.png
54,pedestrian,583.0,696.0,58.0,119.0,JAAD\scene\0086,1,0054.png
55,pedestrian,583.0,695.0,61.0,120.0,JAAD\scene\0086,1,0055.png
56,pedestrian,583.0,693.0,63.0,120.0,JAAD\scene\0086,0,0056.png
57,pedestrian,583.0,692.0,66.0,121.0,JAAD\scene\0086,0,0057.png
58,pedestrian,583.0,690.0,68.0,121.0,JAAD\scene\0086,0,0058.png
59,pedestrian,583.0,689.0,71.0,122.0,JAAD\scene\0086,0,0059.png
60,pedestrian,584.0,690.0,70.0,113.0,JAAD\scene\0086,0,0060.png
61,pedestrian,585.0,684.0,69.0,116.0,JAAD\scene\0086,0,0061.png
62,pedestrian,586.0,680.0,68.0,119.0,JAAD\scene\0086,0,0062.png
63,pedestrian,587.0,678.0,68.0,122.0,JAAD\scene\0086,0,0063.png
64,pedestrian,588.0,678.0,67.0,123.0,JAAD\scene\0086,0,0064.png
65,pedestrian,589.0,678.0,67.0,125.0,JAAD\scene\0086,0,0065.png
66,pedestrian,590.0,678.0,66.0,127.0,JAAD\scene\0086,0,0066.png
67,pedestrian,591.0,679.0,65.0,128.0,JAAD\scene\0086,0,0067.png
68,pedestrian,592.0,679.0,65.0,130.0,JAAD\scene\0086,0,0068.png
69,pedestrian,592.0,681.0,64.0,131.0,JAAD\scene\0086,0,0069.png
70,pedestrian,593.0,682.0,64.0,132.0,JAAD\scene\0086,0,0070.png
71,pedestrian,594.0,685.0,63.0,134.0,JAAD\scene\0086,0,0071.png
72,pedestrian,595.0,688.0,63.0,134.0,JAAD\scene\0086,0,0072.png
73,pedestrian,595.0,692.0,62.0,135.0,JAAD\scene\0086,0,0073.png
74,pedestrian,596.0,696.0,62.0,135.0,JAAD\scene\0086,0,0074.png
75,pedestrian,597.0,702.0,62.0,136.0,JAAD\scene\0086,0,0075.png
76,pedestrian,597.0,704.0,61.0,137.0,JAAD\scene\0086,0,0076.png
77,pedestrian,598.0,706.0,61.0,138.0,JAAD\scene\0086,0,0077.png
78,pedestrian,599.0,708.0,60.0,139.0,JAAD\scene\0086,0,0078.png
79,pedestrian,599.0,711.0,61.0,140.0,JAAD\scene\0086,0,0079.png
80,pedestrian,597.0,710.0,62.0,141.0,JAAD\scene\0086,0,0080.png
81,pedestrian,595.0,710.0,64.0,142.0,JAAD\scene\0086,0,0081.png
82,pedestrian,593.0,709.0,65.0,144.0,JAAD\scene\0086,0,0082.png
83,pedestrian,591.0,708.0,67.0,145.0,JAAD\scene\0086,0,0083.png
84,pedestrian,590.0,708.0,68.0,146.0,JAAD\scene\0086,0,0084.png
