frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian1,974.0,681.0,51.0,119.0,JAAD\scene\0005,0,0000.png
1,pedestrian1,973.0,681.0,52.0,119.0,JAAD\scene\0005,0,0001.png
2,pedestrian1,971.0,681.0,53.0,120.0,JAAD\scene\0005,0,0002.png
3,pedestrian1,970.0,681.0,54.0,120.0,JAAD\scene\0005,0,0003.png
4,pedestrian1,969.0,682.0,55.0,121.0,JAAD\scene\0005,0,0004.png
5,pedestrian1,968.0,682.0,56.0,121.0,JAAD\scene\0005,0,0005.png
6,pedestrian1,966.0,682.0,57.0,122.0,JAAD\scene\0005,0,0006.png
7,pedestrian1,965.0,682.0,59.0,122.0,JAAD\scene\0005,0,0007.png
8,pedestrian1,964.0,682.0,60.0,122.0,JAAD\scene\0005,0,0008.png
9,pedestrian1,962.0,682.0,61.0,123.0,JAAD\scene\0005,0,0009.png
10,pedestrian1,961.0,682.0,62.0,123.0,JAAD\scene\0005,0,0010.png
11,pedestrian1,960.0,683.0,63.0,124.0,JAAD\scene\0005,0,0011.png
12,pedestrian1,959.0,683.0,64.0,124.0,JAAD\scene\0005,0,0012.png
13,pedestrian1,957.0,683.0,65.0,125.0,JAAD\scene\0005,0,0013.png
14,pedestrian1,956.0,683.0,66.0,125.0,JAAD\scene\0005,0,0014.png
15,pedestrian1,956.0,683.0,66.0,126.0,JAAD\scene\0005,0,0015.png
16,pedestrian1,956.0,684.0,65.0,126.0,JAAD\scene\0005,0,0016.png
17,pedestrian1,955.0,684.0,65.0,127.0,JAAD\scene\0005,0,0017.png
18,pedestrian1,955.0,684.0,65.0,127.0,JAAD\scene\0005,0,0018.png
19,pedestrian1,955.0,685.0,65.0,128.0,JAAD\scene\0005,0,0019.png
20,pedestrian1,955.0,685.0,64.0,129.0,JAAD\scene\0005,0,0020.png
21,pedestrian1,955.0,685.0,64.0,129.0,JAAD\scene\0005,0,0021.png
22,pedestrian1,954.0,685.0,64.0,130.0,JAAD\scene\0005,0,0022.png
23,pedestrian1,954.0,686.0,63.0,130.0,JAAD\scene\0005,0,0023.png
24,pedestrian1,954.0,686.0,63.0,131.0,JAAD\scene\0005,0,0024.png
25,pedestrian1,953.0,686.0,63.0,132.0,JAAD\scene\0005,0,0025.png
26,pedestrian1,952.0,686.0,64.0,132.0,JAAD\scene\0005,0,0026.png
27,pedestrian1,951.0,686.0,64.0,133.0,JAAD\scene\0005,0,0027.png
28,pedestrian1,950.0,686.0,64.0,134.0,JAAD\scene\0005,0,0028.png
29,pedestrian1,949.0,686.0,65.0,135.0,JAAD\scene\0005,0,0029.png
30,pedestrian1,948.0,685.0,65.0,135.0,JAAD\scene\0005,0,0030.png
31,pedestrian1,947.0,685.0,65.0,136.0,JAAD\scene\0005,0,0031.png
32,pedestrian1,946.0,685.0,66.0,137.0,JAAD\scene\0005,0,0032.png
33,pedestrian1,945.0,685.0,66.0,138.0,JAAD\scene\0005,0,0033.png
34,pedestrian1,944.0,685.0,66.0,138.0,JAAD\scene\0005,0,0034.png
35,pedestrian1,943.0,685.0,67.0,139.0,JAAD\scene\0005,0,0035.png
36,pedestrian1,942.0,685.0,67.0,140.0,JAAD\scene\0005,0,0036.png
37,pedestrian1,941.0,685.0,67.0,141.0,JAAD\scene\0005,0,0037.png
38,pedestrian1,940.0,685.0,68.0,141.0,JAAD\scene\0005,0,0038.png
39,pedestrian1,939.0,685.0,68.0,142.0,JAAD\scene\0005,0,0039.png
40,pedestrian1,938.0,685.0,68.0,143.0,JAAD\scene\0005,0,0040.png
41,pedestrian1,937.0,685.0,69.0,144.0,JAAD\scene\0005,0,0041.png
42,pedestrian1,935.0,684.0,69.0,144.0,JAAD\scene\0005,0,0042.png
