frame,ID,x,y,w,h,scenefolderpath,crossing_true,filename
0,pedestrian,946.0,651.0,20.0,42.0,JAAD\scene\0010,0,0000.png
1,pedestrian,949.0,650.0,12.0,43.0,JAAD\scene\0010,0,0001.png
2,pedestrian,949.0,649.0,13.0,44.0,JAAD\scene\0010,0,0002.png
3,pedestrian,948.0,648.0,13.0,44.0,JAAD\scene\0010,0,0003.png
4,pedestrian,947.0,647.0,13.0,45.0,JAAD\scene\0010,0,0004.png
5,pedestrian,945.0,647.0,13.0,46.0,JAAD\scene\0010,0,0005.png
6,pedestrian,943.0,646.0,14.0,47.0,JAAD\scene\0010,0,0006.png
7,pedestrian,942.0,646.0,14.0,47.0,JAAD\scene\0010,0,0007.png
8,pedestrian,940.0,645.0,15.0,48.0,JAAD\scene\0010,0,0008.png
9,pedestrian,938.0,645.0,15.0,49.0,JAAD\scene\0010,0,0009.png
10,pedestrian,936.0,645.0,15.0,49.0,JAAD\scene\0010,0,0010.png
11,pedestrian,934.0,646.0,15.0,49.0,JAAD\scene\0010,0,0011.png
12,pedestrian,931.0,646.0,15.0,50.0,JAAD\scene\0010,0,0012.png
13,pedestrian,929.0,647.0,15.0,50.0,JAAD\scene\0010,0,0013.png
14,pedestrian,927.0,647.0,15.0,50.0,JAAD\scene\0010,0,0014.png
15,pedestrian,924.0,647.0,15.0,51.0,JAAD\scene\0010,0,0015.png
16,pedestrian,922.0,647.0,16.0,52.0,JAAD\scene\0010,0,0016.png
17,pedestrian,919.0,646.0,16.0,53.0,JAAD\scene\0010,0,0017.png
18,pedestrian,917.0,646.0,16.0,54.0,JAAD\scene\0010,0,0018.png
19,pedestrian,914.0,646.0,17.0,56.0,JAAD\scene\0010,0,0019.png
20,pedestrian,911.0,646.0,17.0,57.0,JAAD\scene\0010,0,0020.png
21,pedestrian,909.0,646.0,17.0,58.0,JAAD\scene\0010,0,0021.png
22,pedestrian,906.0,645.0,17.0,59.0,JAAD\scene\0010,0,0022.png
23,pedestrian,904.0,645.0,18.0,60.0,JAAD\scene\0010,0,0023.png
24,pedestrian,901.0,645.0,18.0,61.0,JAAD\scene\0010,0,0024.png
25,pedestrian,898.0,645.0,19.0,62.0,JAAD\scene\0010,0,0025.png
26,pedestrian,895.0,644.0,19.0,63.0,JAAD\scene\0010,0,0026.png
27,pedestrian,891.0,644.0,20.0,64.0,JAAD\scene\0010,0,0027.png
28,pedestrian,888.0,644.0,21.0,65.0,JAAD\scene\0010,0,0028.png
29,pedestrian,885.0,644.0,22.0,67.0,JAAD\scene\0010,0,0029.png
30,pedestrian,882.0,643.0,22.0,68.0,JAAD\scene\0010,0,0030.png
31,pedestrian,879.0,643.0,23.0,69.0,JAAD\scene\0010,0,0031.png
32,pedestrian,875.0,643.0,24.0,70.0,JAAD\scene\0010,0,0032.png
33,pedestrian,872.0,642.0,24.0,71.0,JAAD\scene\0010,0,0033.png
34,pedestrian,869.0,642.0,25.0,72.0,JAAD\scene\0010,0,0034.png
35,pedestrian,865.0,642.0,26.0,74.0,JAAD\scene\0010,0,0035.png
36,pedestrian,861.0,641.0,26.0,75.0,JAAD\scene\0010,0,0036.png
37,pedestrian,857.0,641.0,27.0,77.0,JAAD\scene\0010,0,0037.png
38,pedestrian,853.0,641.0,27.0,79.0,JAAD\scene\0010,0,0038.png
39,pedestrian,849.0,641.0,28.0,81.0,JAAD\scene\0010,0,0039.png
40,pedestrian,844.0,640.0,29.0,82.0,JAAD\scene\0010,0,0040.png
41,pedestrian,840.0,640.0,29.0,84.0,JAAD\scene\0010,0,0041.png
42,pedestrian,836.0,640.0,30.0,86.0,JAAD\scene\0010,0,0042.png
43,pedestrian,832.0,639.0,30.0,87.0,JAAD\scene\0010,0,0043.png
44,pedestrian,828.0,639.0,31.0,89.0,JAAD\scene\0010,0,0044.png
45,pedestrian,823.0,639.0,32.0,92.0,JAAD\scene\0010,0,0045.png
46,pedestrian,818.0,638.0,32.0,94.0,JAAD\scene\0010,0,0046.png
47,pedestrian,813.0,638.0,33.0,97.0,JAAD\scene\0010,0,0047.png
48,pedestrian,808.0,637.0,33.0,99.0,JAAD\scene\0010,0,0048.png
49,pedestrian,803.0,637.0,34.0,102.0,JAAD\scene\0010,0,0049.png
50,pedestrian,798.0,637.0,35.0,104.0,JAAD\scene\0010,0,0050.png
51,pedestrian,793.0,636.0,35.0,107.0,JAAD\scene\0010,0,0051.png
52,pedestrian,788.0,636.0,36.0,109.0,JAAD\scene\0010,0,0052.png
53,pedestrian,783.0,635.0,36.0,112.0,JAAD\scene\0010,0,0053.png
54,pedestrian,778.0,635.0,37.0,114.0,JAAD\scene\0010,0,0054.png
55,pedestrian,769.0,635.0,39.0,119.0,JAAD\scene\0010,0,0055.png
56,pedestrian,761.0,634.0,40.0,123.0,JAAD\scene\0010,0,0056.png
57,pedestrian,752.0,634.0,42.0,128.0,JAAD\scene\0010,0,0057.png
58,pedestrian,743.0,633.0,43.0,133.0,JAAD\scene\0010,0,0058.png
59,pedestrian,735.0,633.0,45.0,138.0,JAAD\scene\0010,0,0059.png
60,pedestrian,726.0,632.0,46.0,142.0,JAAD\scene\0010,0,0060.png
61,pedestrian,717.0,632.0,48.0,147.0,JAAD\scene\0010,0,0061.png
62,pedestrian,708.0,631.0,49.0,152.0,JAAD\scene\0010,0,0062.png
63,pedestrian,700.0,631.0,51.0,156.0,JAAD\scene\0010,0,0063.png
64,pedestrian,691.0,630.0,52.0,161.0,JAAD\scene\0010,0,0064.png
65,pedestrian,676.0,628.0,54.0,170.0,JAAD\scene\0010,0,0065.png
66,pedestrian,661.0,625.0,56.0,179.0,JAAD\scene\0010,0,0066.png
67,pedestrian,645.0,623.0,59.0,187.0,JAAD\scene\0010,0,0067.png
68,pedestrian,630.0,620.0,61.0,196.0,JAAD\scene\0010,0,0068.png
69,pedestrian,615.0,618.0,63.0,205.0,JAAD\scene\0010,0,0069.png
70,pedestrian,590.0,614.0,68.0,218.0,JAAD\scene\0010,0,0070.png
71,pedestrian,564.0,611.0,72.0,231.0,JAAD\scene\0010,0,0071.png
72,pedestrian,539.0,607.0,77.0,245.0,JAAD\scene\0010,0,0072.png
73,pedestrian,513.0,604.0,81.0,258.0,JAAD\scene\0010,0,0073.png
74,pedestrian,488.0,600.0,86.0,271.0,JAAD\scene\0010,0,0074.png
75,pedestrian,442.0,593.0,104.0,298.0,JAAD\scene\0010,0,0075.png
76,pedestrian,396.0,586.0,127.0,321.0,JAAD\scene\0010,0,0076.png
77,pedestrian,344.0,577.0,126.0,334.0,JAAD\scene\0010,0,0077.png
78,pedestrian,290.0,566.0,139.0,363.0,JAAD\scene\0010,0,0078.png
79,pedestrian,236.0,554.0,144.0,388.0,JAAD\scene\0010,0,0079.png
80,pedestrian,180.0,541.0,145.0,410.0,JAAD\scene\0010,0,0080.png
81,pedestrian,102.0,525.0,139.0,468.0,JAAD\scene\0010,0,0081.png
82,pedestrian,1.0,509.0,171.0,497.0,JAAD\scene\0010,0,0082.png
83,pedestrian,2.0,493.0,71.0,584.0,JAAD\scene\0010,0,0083.png
